c,l,node,Country_Full,agg,full_sub_same
7912,1,KP860151,Taiwan,Taiwan,TRUE
7913,1,KP860163,Taiwan,Taiwan,TRUE
7914,1,KP860170,Taiwan,Taiwan,TRUE
7915,1,KF501181,Taiwan,Taiwan,TRUE
7916,1,KP860166,Taiwan,Taiwan,TRUE
7917,1,KP860156,Taiwan,Taiwan,TRUE
7918,1,KP860154,Taiwan,Taiwan,TRUE
7919,1,KP860164,Taiwan,Taiwan,TRUE
7920,1,KP860165,Taiwan,Taiwan,TRUE
7921,1,KP881359,Taiwan,Taiwan,TRUE
7922,1,KF501177,Taiwan,Taiwan,TRUE
7923,1,KP860217,Taiwan,Taiwan,TRUE
7924,1,KF501176,Taiwan,Taiwan,TRUE
7925,1,KP860216,Taiwan,Taiwan,TRUE
7926,1,KP860218,Taiwan,Taiwan,TRUE
7927,1,KP860219,Taiwan,Taiwan,TRUE
7928,1,KF501175,Taiwan,Taiwan,TRUE
7929,1,KP860215,Taiwan,Taiwan,TRUE
7930,1,MH481063,Taiwan,Taiwan,TRUE
7931,1,KP860212,Taiwan,Taiwan,TRUE
7932,1,KF620489,Taiwan,Taiwan,TRUE
7933,1,KP860153,Taiwan,Taiwan,TRUE
7934,1,KP860202,Taiwan,Taiwan,TRUE
7935,1,MH481061,Taiwan,Taiwan,TRUE
7936,1,MH481058,Taiwan,Taiwan,TRUE
7937,1,KF544961,Taiwan,Taiwan,TRUE
7938,1,KF544962,Taiwan,Taiwan,TRUE
7939,1,KF544963,Taiwan,Taiwan,TRUE
7940,1,KP860203,Taiwan,Taiwan,TRUE
7941,1,KP860198,Taiwan,Taiwan,TRUE
7942,1,MH481067,Taiwan,Taiwan,TRUE
7943,1,KP860214,Taiwan,Taiwan,TRUE
7944,1,KP860213,Taiwan,Taiwan,TRUE
7945,1,KP860149,Taiwan,Taiwan,TRUE
7946,1,KP860200,Taiwan,Taiwan,TRUE
7947,1,KP860205,Taiwan,Taiwan,TRUE
7948,1,KP881358,Taiwan,Taiwan,TRUE
7949,1,KP860206,Taiwan,Taiwan,TRUE
7950,1,KF620487,Taiwan,Taiwan,TRUE
7951,1,KP860208,Taiwan,Taiwan,TRUE
7952,1,KP860201,Taiwan,Taiwan,TRUE
7953,1,KP860199,Taiwan,Taiwan,TRUE
7954,1,KP881354,Taiwan,Taiwan,TRUE
7955,1,KP860157,Taiwan,Taiwan,TRUE
7956,1,KP860207,Taiwan,Taiwan,TRUE
7957,1,KP860159,Taiwan,Taiwan,TRUE
7958,1,KP860152,Taiwan,Taiwan,TRUE
7959,1,KP860158,Taiwan,Taiwan,TRUE
7960,1,KP860150,Taiwan,Taiwan,TRUE
7961,1,KP860175,Taiwan,Taiwan,TRUE
7962,1,KP860174,Taiwan,Taiwan,TRUE
7963,1,KP860142,Taiwan,Taiwan,TRUE
7964,1,KF501185,Taiwan,Taiwan,TRUE
7965,1,KP860144,Taiwan,Taiwan,TRUE
7966,1,KP860147,Taiwan,Taiwan,TRUE
7967,1,KF501184,Taiwan,Taiwan,TRUE
7968,1,KP860143,Taiwan,Taiwan,TRUE
7969,1,KP860141,Taiwan,Taiwan,TRUE
7970,1,KP860146,Taiwan,Taiwan,TRUE
7971,1,KP860145,Taiwan,Taiwan,TRUE
7972,1,KP860148,Taiwan,Taiwan,TRUE
7973,1,KP860173,Taiwan,Taiwan,TRUE
7974,1,KP860176,Taiwan,Taiwan,TRUE
7975,1,KP860177,Taiwan,Taiwan,TRUE
7976,1,KP860171,Taiwan,Taiwan,TRUE
7977,1,KP860172,Taiwan,Taiwan,TRUE
7978,1,KP860139,Taiwan,Taiwan,TRUE
7979,1,KP860137,Taiwan,Taiwan,TRUE
7980,1,MH481079,Taiwan,Taiwan,TRUE
7981,1,KP881356,Taiwan,Taiwan,TRUE
7982,1,KP881360,Taiwan,Taiwan,TRUE
7983,1,KF620488,Taiwan,Taiwan,TRUE
7984,1,KP860138,Taiwan,Taiwan,TRUE
7985,1,KP860187,Taiwan,Taiwan,TRUE
7986,1,MH481074,Taiwan,Taiwan,TRUE
7987,1,KP860204,Taiwan,Taiwan,TRUE
7988,1,KP860155,Taiwan,Taiwan,TRUE
7989,1,KP892527,Taiwan,Taiwan,TRUE
7990,1,KP860234,Taiwan,Taiwan,TRUE
7991,1,KP860233,Taiwan,Taiwan,TRUE
7992,1,KP860185,Taiwan,Taiwan,TRUE
7993,1,KP860184,Taiwan,Taiwan,TRUE
7994,1,KF501179,Taiwan,Taiwan,TRUE
7995,1,KP860193,Taiwan,Taiwan,TRUE
7996,1,KP860196,Taiwan,Taiwan,TRUE
7997,1,KP860224,Taiwan,Taiwan,TRUE
7998,1,KP860191,Taiwan,Taiwan,TRUE
7999,1,KP860223,Taiwan,Taiwan,TRUE
8000,1,KF501178,Taiwan,Taiwan,TRUE
8001,1,MH481064,Taiwan,Taiwan,TRUE
8002,1,KP860195,Taiwan,Taiwan,TRUE
8003,1,KP860192,Taiwan,Taiwan,TRUE
8004,1,KP860190,Taiwan,Taiwan,TRUE
8005,1,MH481068,Taiwan,Taiwan,TRUE
8006,1,KP860194,Taiwan,Taiwan,TRUE
8007,1,KP860197,Taiwan,Taiwan,TRUE
8008,1,KP860186,Taiwan,Taiwan,TRUE
8009,1,MH481060,Taiwan,Taiwan,TRUE
8010,1,KP860188,Taiwan,Taiwan,TRUE
8011,1,MH481065,Taiwan,Taiwan,TRUE
8012,1,KP860225,Taiwan,Taiwan,TRUE
8013,1,KP860220,Taiwan,Taiwan,TRUE
8014,1,KP860226,Taiwan,Taiwan,TRUE
8015,1,KP860222,Taiwan,Taiwan,TRUE
8016,1,KP860221,Taiwan,Taiwan,TRUE
8017,1,KF544965,Taiwan,Taiwan,TRUE
8018,1,KF544964,Taiwan,Taiwan,TRUE
8019,1,KP860183,Taiwan,Taiwan,TRUE
8020,1,KF501180,Taiwan,Taiwan,TRUE
8021,1,KP860182,Taiwan,Taiwan,TRUE
8022,1,KP860179,Taiwan,Taiwan,TRUE
8023,1,KP860180,Taiwan,Taiwan,TRUE
8024,1,KP881353,Taiwan,Taiwan,TRUE
8025,1,KP860140,Taiwan,Taiwan,TRUE
8026,1,KP860161,Taiwan,Taiwan,TRUE
8027,1,KP860160,Taiwan,Taiwan,TRUE
8028,1,KP860178,Taiwan,Taiwan,TRUE
8029,1,KP860181,Taiwan,Taiwan,TRUE
8030,1,KP860162,Taiwan,Taiwan,TRUE
8031,1,KF544960,Taiwan,Taiwan,TRUE
8032,1,KP860229,Taiwan,Taiwan,TRUE
8033,1,MH481070,Taiwan,Taiwan,TRUE
8034,1,MH481062,Taiwan,Taiwan,TRUE
8035,1,MH481071,Taiwan,Taiwan,TRUE
8036,1,KF501174,Taiwan,Taiwan,TRUE
8037,1,MH481073,Taiwan,Taiwan,TRUE
8038,1,KP860231,Taiwan,Taiwan,TRUE
8039,1,MH481076,Taiwan,Taiwan,TRUE
8040,1,MH481069,Taiwan,Taiwan,TRUE
8041,1,KP860232,Taiwan,Taiwan,TRUE
8042,1,KP860228,Taiwan,Taiwan,TRUE
8043,1,MH481075,Taiwan,Taiwan,TRUE
8044,1,MH481066,Taiwan,Taiwan,TRUE
8045,1,MH481077,Taiwan,Taiwan,TRUE
8046,1,KP881357,Taiwan,Taiwan,TRUE
8047,1,KP860189,Taiwan,Taiwan,TRUE
8048,1,MH481059,Taiwan,Taiwan,TRUE
8049,1,MH481072,Taiwan,Taiwan,TRUE
8050,1,KP860227,Taiwan,Taiwan,TRUE
8051,1,KP860210,Taiwan,Taiwan,TRUE
8052,1,KP860209,Taiwan,Taiwan,TRUE
8053,1,KP860211,Taiwan,Taiwan,TRUE
8054,1,MH481078,Taiwan,Taiwan,TRUE
8055,1,KP860230,Taiwan,Taiwan,TRUE
8056,1,KM366298,Cambodia,Cambodia,TRUE
8057,1,KM366297,Cambodia,Cambodia,TRUE
8058,1,KM366326,Cambodia,Cambodia,TRUE
8059,1,KM366271,Cambodia,Cambodia,TRUE
8060,1,KM366244,Cambodia,Cambodia,TRUE
8061,1,KM366333,Cambodia,Cambodia,TRUE
8062,1,KM366334,Cambodia,Cambodia,TRUE
8063,1,KM366245,Cambodia,Cambodia,TRUE
8064,1,KM366243,Cambodia,Cambodia,TRUE
8065,1,KM366331,Cambodia,Cambodia,TRUE
8066,1,KM366300,Cambodia,Cambodia,TRUE
8067,1,KM366259,Cambodia,Cambodia,TRUE
8068,1,EU086133,Cambodia,Cambodia,TRUE
8069,1,KM366279,Cambodia,Cambodia,TRUE
8070,1,KM366261,Cambodia,Cambodia,TRUE
8071,1,KM366273,Cambodia,Cambodia,TRUE
8073,1,KM366233,Cambodia,Cambodia,TRUE
8074,1,EU086171,Cambodia,Cambodia,TRUE
8075,1,KM366321,Cambodia,Cambodia,TRUE
8076,1,KM366340,Cambodia,Cambodia,TRUE
8077,1,KX148250,Cambodia,Cambodia,TRUE
8078,1,KM366234,Cambodia,Cambodia,TRUE
8079,1,KM366342,Cambodia,Cambodia,TRUE
8080,1,KM366345,Cambodia,Cambodia,TRUE
8081,1,KM366349,Cambodia,Cambodia,TRUE
8082,1,EU086134,Cambodia,Cambodia,TRUE
8083,1,KX148249,Cambodia,Cambodia,TRUE
8084,1,KM366282,Cambodia,Cambodia,TRUE
8085,1,KM366247,Cambodia,Cambodia,TRUE
8086,1,KM366281,Cambodia,Cambodia,TRUE
8087,1,KM366274,Cambodia,Cambodia,TRUE
8088,1,KM366276,Cambodia,Cambodia,TRUE
8089,1,EU086172,Cambodia,Cambodia,TRUE
8090,1,KM366283,Cambodia,Cambodia,TRUE
8091,1,KM366318,Cambodia,Cambodia,TRUE
8092,1,KM366263,Cambodia,Cambodia,TRUE
8093,1,KM366322,Cambodia,Cambodia,TRUE
8095,1,KM366255,Cambodia,Cambodia,TRUE
8096,1,KM366323,Cambodia,Cambodia,TRUE
8097,1,KM366292,Cambodia,Cambodia,TRUE
8098,1,KM366339,Cambodia,Cambodia,TRUE
8099,1,KM366239,Cambodia,Cambodia,TRUE
8100,1,KM366324,Cambodia,Cambodia,TRUE
8102,1,KM366319,Cambodia,Cambodia,TRUE
8103,1,KM366293,Cambodia,Cambodia,TRUE
8104,1,KM366280,Cambodia,Cambodia,TRUE
8108,1,KM366264,Cambodia,Cambodia,TRUE
8109,1,KM366265,Cambodia,Cambodia,TRUE
8110,1,KM366325,Cambodia,Cambodia,TRUE
8111,1,EU086215,Cambodia,Cambodia,TRUE
8112,1,KM366235,Cambodia,Cambodia,TRUE
8113,1,KM366249,Cambodia,Cambodia,TRUE
8114,1,KM366327,Cambodia,Cambodia,TRUE
8116,1,KM366329,Cambodia,Cambodia,TRUE
8118,1,KM366344,Cambodia,Cambodia,TRUE
8119,1,KM366307,Cambodia,Cambodia,TRUE
8120,1,KM366241,Cambodia,Cambodia,TRUE
8121,1,KM366237,Cambodia,Cambodia,TRUE
8122,1,KM366236,Cambodia,Cambodia,TRUE
8123,1,KM366336,Cambodia,Cambodia,TRUE
8124,1,MK790256,VietNam,VietNam,TRUE
8125,1,KM366221,Cambodia,Cambodia,TRUE
8126,1,KM366216,Cambodia,Cambodia,TRUE
8127,1,KM366222,Cambodia,Cambodia,TRUE
8128,1,KM366202,Cambodia,Cambodia,TRUE
8129,1,KM366350,Cambodia,Cambodia,TRUE
8130,1,KM366338,Cambodia,Cambodia,TRUE
8131,1,MK790255,VietNam,VietNam,TRUE
8132,1,KM366316,Cambodia,Cambodia,TRUE
8133,1,KM366225,Cambodia,Cambodia,TRUE
8134,1,KM366317,Cambodia,Cambodia,TRUE
8135,1,KM366223,Cambodia,Cambodia,TRUE
8136,1,KM366313,Cambodia,Cambodia,TRUE
8137,1,KM366291,Cambodia,Cambodia,TRUE
8138,1,EU086131,Cambodia,Cambodia,TRUE
8139,1,KM366310,Cambodia,Cambodia,TRUE
8140,1,KM366315,Cambodia,Cambodia,TRUE
8141,1,KM366248,Cambodia,Cambodia,TRUE
8142,1,KM366306,Cambodia,Cambodia,TRUE
8143,1,EU086168,Cambodia,Cambodia,TRUE
8144,1,KX148251,Cambodia,Cambodia,TRUE
8145,1,LC071946,Thailand,Thailand,TRUE
8146,1,LC071945,Thailand,Thailand,TRUE
8147,1,LC071947,Thailand,Thailand,TRUE
8148,1,LC071944,Thailand,Thailand,TRUE
8149,1,LC071943,Thailand,Thailand,TRUE
8150,1,LC071937,Thailand,Thailand,TRUE
8151,1,LC071938,Thailand,Thailand,TRUE
8152,1,LC071939,Thailand,Thailand,TRUE
8153,1,LC071942,Thailand,Thailand,TRUE
8154,1,LC071941,Thailand,Thailand,TRUE
8155,1,LC071940,Thailand,Thailand,TRUE
8156,1,LC071949,Thailand,Thailand,TRUE
8157,1,LC071950,Thailand,Thailand,TRUE
8158,1,LC071951,Thailand,Thailand,TRUE
8159,1,LC071948,Thailand,Thailand,TRUE
8160,1,LC071967,Thailand,Thailand,TRUE
8161,1,LC071966,Thailand,Thailand,TRUE
8162,1,LC071968,Thailand,Thailand,TRUE
8163,1,LC071955,Thailand,Thailand,TRUE
8164,1,LC071954,Thailand,Thailand,TRUE
8165,1,LC071953,Thailand,Thailand,TRUE
8166,1,LC071952,Thailand,Thailand,TRUE
8167,1,LC071957,Thailand,Thailand,TRUE
8168,1,LC071956,Thailand,Thailand,TRUE
8169,1,LC071958,Thailand,Thailand,TRUE
8170,1,LC071959,Thailand,Thailand,TRUE
8171,1,LC071960,Thailand,Thailand,TRUE
8172,1,LC071965,Thailand,Thailand,TRUE
8173,1,LC071964,Thailand,Thailand,TRUE
8174,1,LC071963,Thailand,Thailand,TRUE
8175,1,LC071962,Thailand,Thailand,TRUE
8176,1,LC071961,Thailand,Thailand,TRUE
8177,1,DQ849069,China,China,TRUE
8178,1,MW055078,VietNam,VietNam,TRUE
8179,1,LC071976,Thailand,Thailand,TRUE
8180,1,LC071970,Thailand,Thailand,TRUE
8181,1,LC071975,Thailand,Thailand,TRUE
8182,1,LC071973,Thailand,Thailand,TRUE
8183,1,LC071980,Thailand,Thailand,TRUE
8184,1,LC071979,Thailand,Thailand,TRUE
8185,1,LC071978,Thailand,Thailand,TRUE
8186,1,MH460408,Thailand,Thailand,TRUE
8187,1,LC071977,Thailand,Thailand,TRUE
8188,1,LC071982,Thailand,Thailand,TRUE
8189,1,LC071972,Thailand,Thailand,TRUE
8190,1,LC071969,Thailand,Thailand,TRUE
8191,1,LC071974,Thailand,Thailand,TRUE
8192,1,LC071981,Thailand,Thailand,TRUE
8193,1,LC071971,Thailand,Thailand,TRUE
8194,1,GQ303558,Thailand,Thailand,TRUE
8195,1,GQ303557,Thailand,Thailand,TRUE
8196,1,HQ166186,Thailand,Thailand,TRUE
8197,1,KM366285,Cambodia,Cambodia,TRUE
8198,1,KM366256,Cambodia,Cambodia,TRUE
8199,1,KM366287,Cambodia,Cambodia,TRUE
8200,1,KM366203,Cambodia,Cambodia,TRUE
8201,1,KM366320,Cambodia,Cambodia,TRUE
8202,1,KM366346,Cambodia,Cambodia,TRUE
8203,1,KM366219,Cambodia,Cambodia,TRUE
8204,1,KM366305,Cambodia,Cambodia,TRUE
8205,1,KM366208,Cambodia,Cambodia,TRUE
8206,1,KM366347,Cambodia,Cambodia,TRUE
8207,1,KM366296,Cambodia,Cambodia,TRUE
8208,1,KM366311,Cambodia,Cambodia,TRUE
8209,1,KM366312,Cambodia,Cambodia,TRUE
8210,1,KM366250,Cambodia,Cambodia,TRUE
8211,1,KM366232,Cambodia,Cambodia,TRUE
8212,1,EU086132,Cambodia,Cambodia,TRUE
8213,1,KM366252,Cambodia,Cambodia,TRUE
8214,1,KX148253,Cambodia,Cambodia,TRUE
8215,1,EU086169,Cambodia,Cambodia,TRUE
8216,1,KM366332,Cambodia,Cambodia,TRUE
8217,1,KM366295,Cambodia,Cambodia,TRUE
8218,1,KM366228,Cambodia,Cambodia,TRUE
8219,1,KM366212,Cambodia,Cambodia,TRUE
8220,1,KM366211,Cambodia,Cambodia,TRUE
8221,1,KM366229,Cambodia,Cambodia,TRUE
8222,1,KM366205,Cambodia,Cambodia,TRUE
8223,1,KM366348,Cambodia,Cambodia,TRUE
8224,1,KM366304,Cambodia,Cambodia,TRUE
8225,1,KM366303,Cambodia,Cambodia,TRUE
8226,1,KM366314,Cambodia,Cambodia,TRUE
8227,1,KM366253,Cambodia,Cambodia,TRUE
8228,1,KM366207,Cambodia,Cambodia,TRUE
8229,1,KM366224,Cambodia,Cambodia,TRUE
8230,1,KM366341,Cambodia,Cambodia,TRUE
8232,1,KM366214,Cambodia,Cambodia,TRUE
8233,1,KM366272,Cambodia,Cambodia,TRUE
8234,1,KM366294,Cambodia,Cambodia,TRUE
8235,1,KM366231,Cambodia,Cambodia,TRUE
8236,1,KM366286,Cambodia,Cambodia,TRUE
8237,1,KM366284,Cambodia,Cambodia,TRUE
8238,1,KM366290,Cambodia,Cambodia,TRUE
8239,1,KM366302,Cambodia,Cambodia,TRUE
8240,1,KM366308,Cambodia,Cambodia,TRUE
8241,1,KM366275,Cambodia,Cambodia,TRUE
8242,1,KM366335,Cambodia,Cambodia,TRUE
8243,1,MH828450,VietNam,VietNam,TRUE
8244,1,MK790254,VietNam,VietNam,TRUE
8245,1,MK790257,VietNam,VietNam,TRUE
8246,1,EU086167,Cambodia,Cambodia,TRUE
8247,1,EU086130,Cambodia,Cambodia,TRUE
8248,1,KX148252,Cambodia,Cambodia,TRUE
8250,1,EU086158,Thailand,Thailand,TRUE
8251,1,EU086157,Thailand,Thailand,TRUE
8252,1,KM366238,Cambodia,Cambodia,TRUE
8253,1,KM366289,Cambodia,Cambodia,TRUE
8254,1,KM366288,Cambodia,Cambodia,TRUE
8255,1,KP315902,Thailand,Thailand,TRUE
8256,1,KP315901,Thailand,Thailand,TRUE
8257,1,KP315899,Thailand,Thailand,TRUE
8258,1,KP315882,Thailand,Thailand,TRUE
8259,1,KP315890,Thailand,Thailand,TRUE
8260,1,KP315891,Thailand,Thailand,TRUE
8261,1,KP315892,Thailand,Thailand,TRUE
8262,1,KP315893,Thailand,Thailand,TRUE
8263,1,KP315895,Thailand,Thailand,TRUE
8264,1,KP315883,Thailand,Thailand,TRUE
8265,1,KP315898,Thailand,Thailand,TRUE
8266,1,KP315900,Thailand,Thailand,TRUE
8267,1,KP315894,Thailand,Thailand,TRUE
8268,1,KP315889,Thailand,Thailand,TRUE
8269,1,KP315888,Thailand,Thailand,TRUE
8270,1,KP315884,Thailand,Thailand,TRUE
8271,1,KP315881,Thailand,Thailand,TRUE
8272,1,KM366269,Cambodia,Cambodia,TRUE
8273,1,KM366258,Cambodia,Cambodia,TRUE
8274,1,KP315885,Thailand,Thailand,TRUE
8275,1,KP315886,Thailand,Thailand,TRUE
8276,1,KP315887,Thailand,Thailand,TRUE
8277,1,KP315896,Thailand,Thailand,TRUE
8278,1,KP315897,Thailand,Thailand,TRUE
8279,1,KM366343,Cambodia,Cambodia,TRUE
8280,1,KM366227,Cambodia,Cambodia,TRUE
8281,1,KM366204,Cambodia,Cambodia,TRUE
8282,1,KM366337,Cambodia,Cambodia,TRUE
8283,1,KM366218,Cambodia,Cambodia,TRUE
8285,1,KM366209,Cambodia,Cambodia,TRUE
8286,1,KM366206,Cambodia,Cambodia,TRUE
8287,1,KM366226,Cambodia,Cambodia,TRUE
8288,1,KM366220,Cambodia,Cambodia,TRUE
8289,1,KM366213,Cambodia,Cambodia,TRUE
8290,1,EU086210,VietNam,VietNam,TRUE
8291,1,KM366267,Cambodia,Cambodia,TRUE
8292,1,AB614374,VietNam,VietNam,TRUE
8293,1,AB614373,VietNam,VietNam,TRUE
8294,1,KM366230,Cambodia,Cambodia,TRUE
8295,1,EU086209,VietNam,VietNam,TRUE
8296,1,KX148254,VietNam,VietNam,TRUE
8297,1,EU086159,VietNam,VietNam,TRUE
8298,1,EU086160,VietNam,VietNam,TRUE
8299,1,KM366262,Cambodia,Cambodia,TRUE
8300,1,KM366254,Cambodia,Cambodia,TRUE
8301,1,EU293107,Thailand,Thailand,TRUE
8302,1,MK370434,Thailand,Thailand,TRUE
8303,1,MK370433,Thailand,Thailand,TRUE
8304,1,MN075931,Thailand,Thailand,TRUE
8305,1,AB981677,Laos,Laos,TRUE
8306,1,KM366301,Cambodia,Cambodia,TRUE
8307,1,KY678623,Thailand,Thailand,TRUE
8308,1,LC071983,Thailand,Thailand,TRUE
8310,1,KM366257,Cambodia,Cambodia,TRUE
8311,1,KM366260,Cambodia,Cambodia,TRUE
8312,1,KM366242,Cambodia,Cambodia,TRUE
8313,1,KM366299,Cambodia,Cambodia,TRUE
8314,1,KM366217,Cambodia,Cambodia,TRUE
8315,1,EU086207,Thailand,Thailand,TRUE
8316,1,GU992307,Thailand,Thailand,TRUE
8317,1,EU086206,Thailand,Thailand,TRUE
8318,1,GQ303556,Thailand,Thailand,TRUE
8319,1,GQ303555,Thailand,Thailand,TRUE
8320,1,KY678616,Thailand,Thailand,TRUE
8321,1,KY678633,Thailand,Thailand,TRUE
8322,1,KY678625,Thailand,Thailand,TRUE
8323,1,KY678617,Thailand,Thailand,TRUE
8324,1,KY678626,Thailand,Thailand,TRUE
8325,1,KY678619,Thailand,Thailand,TRUE
8326,1,KY678630,Thailand,Thailand,TRUE
8327,1,KY678614,Thailand,Thailand,TRUE
8328,1,KY678618,Thailand,Thailand,TRUE
8330,1,KY678632,Thailand,Thailand,TRUE
8331,1,KY678615,Thailand,Thailand,TRUE
8332,1,KY678628,Thailand,Thailand,TRUE
8333,1,KY678620,Thailand,Thailand,TRUE
8334,1,KY678627,Thailand,Thailand,TRUE
8335,1,KY678622,Thailand,Thailand,TRUE
8336,1,KY678629,Thailand,Thailand,TRUE
8337,1,KY678631,Thailand,Thailand,TRUE
8338,1,AB981676,Laos,Laos,TRUE
8339,1,AB981674,Laos,Laos,TRUE
8340,1,AB981663,Laos,Laos,TRUE
8341,1,KX148256,Laos,Laos,TRUE
8342,1,KX148257,Laos,Laos,TRUE
8343,1,KX148258,Laos,Laos,TRUE
8344,1,EU086152,Laos,Laos,TRUE
8345,1,KU055499,Laos,Laos,TRUE
8346,1,KU055592,Laos,Laos,TRUE
8347,1,KU055498,Laos,Laos,TRUE
8348,1,EU086195,Laos,Laos,TRUE
8349,1,EU086193,Laos,Laos,TRUE
8350,1,KX148255,Laos,Laos,TRUE
8351,1,EU086213,Laos,Laos,TRUE
8352,1,EU086194,Laos,Laos,TRUE
8353,1,AB981665,Laos,Laos,TRUE
8354,1,AB981664,Laos,Laos,TRUE
8355,1,AB981668,Laos,Laos,TRUE
8356,1,AB981666,Laos,Laos,TRUE
8357,1,AB981672,Laos,Laos,TRUE
8358,1,AB981670,Laos,Laos,TRUE
8359,1,AB981675,Laos,Laos,TRUE
8360,1,AB981667,Laos,Laos,TRUE
8361,1,AB981671,Laos,Laos,TRUE
8362,1,AB981673,Laos,Laos,TRUE
8363,1,AB981669,Laos,Laos,TRUE
8364,1,MW690139,Malaysia,Malaysia,TRUE
8365,1,MW690141,Malaysia,Malaysia,TRUE
8366,1,MW690140,Malaysia,Malaysia,TRUE
8367,1,MW690155,Malaysia,Malaysia,TRUE
8368,1,MW690154,Malaysia,Malaysia,TRUE
8369,1,MW690152,Malaysia,Malaysia,TRUE
8370,1,MW690142,Malaysia,Malaysia,TRUE
8371,1,KU055593,Cambodia,Cambodia,TRUE
8372,1,KU055495,VietNam,VietNam,TRUE
8373,1,KU055496,VietNam,VietNam,TRUE
8376,1,KU055590,Cambodia,Cambodia,TRUE
8377,1,FJ594278,China,China,TRUE
8378,1,MW055234,VietNam,VietNam,TRUE
8379,1,DQ275541,Thailand,Thailand,TRUE
8380,1,DQ275540,Thailand,Thailand,TRUE
8381,1,DQ275542,Thailand,Thailand,TRUE
8382,1,DQ275544,Thailand,Thailand,TRUE
8383,1,AB614376,VietNam,VietNam,TRUE
8384,1,AB614375,VietNam,VietNam,TRUE
8390,1,AB614378,VietNam,VietNam,TRUE
8391,1,AB628211,VietNam,VietNam,TRUE
8392,1,AB614377,VietNam,VietNam,TRUE
8394,1,EU086170,Cambodia,Cambodia,TRUE
8395,1,KM366268,Cambodia,Cambodia,TRUE
8396,1,KU055596,Cambodia,Cambodia,TRUE
8397,1,DQ275545,Thailand,Thailand,TRUE
8398,1,DQ275538,Thailand,Thailand,TRUE
8399,1,EU086208,Thailand,Thailand,TRUE
8400,1,EU086216,Thailand,Thailand,TRUE
8401,1,EU293100,Thailand,Thailand,TRUE
8402,1,EU293111,Thailand,Thailand,TRUE
8403,1,HQ232301,Thailand,Thailand,TRUE
8404,1,DQ275537,Thailand,Thailand,TRUE
8405,1,KU055545,Thailand,Thailand,TRUE
8406,1,KY678613,Thailand,Thailand,TRUE
8407,1,KY678624,Thailand,Thailand,TRUE
8408,1,KY678621,Thailand,Thailand,TRUE
8409,1,LC071936,Thailand,Thailand,TRUE
8410,1,EU086129,Myanmar,Myanmar,TRUE
8411,1,EU086165,Myanmar,Myanmar,TRUE
8412,1,EU086166,Myanmar,Myanmar,TRUE
8413,1,KX148248,Myanmar,Myanmar,TRUE
8414,1,EU086164,Myanmar,Myanmar,TRUE
8415,1,KX148247,Myanmar,Myanmar,TRUE
8416,1,KU055595,Myanmar,Myanmar,TRUE
8417,1,KU055597,Myanmar,Myanmar,TRUE
8418,1,KU055591,Myanmar,Myanmar,TRUE
8424,1,EU004769,China,China,TRUE
8435,1,EU086218,Thailand,Thailand,TRUE
8436,1,EU086217,Thailand,Thailand,TRUE
8439,1,KF663542,China,China,TRUE
8557,1,MK161043,China,China,TRUE
8559,1,EU159384,China,China,TRUE
8606,1,EU159382,China,China,TRUE
8618,1,KF663521,China,China,TRUE
8626,1,KF663511,China,China,TRUE
8628,1,KF663515,China,China,TRUE
8642,1,KT894580,China,China,TRUE
8655,1,KT221103,China,China,TRUE
8683,1,EU700032,China,China,TRUE
8722,1,EU086146,China,China,TRUE
8758,1,EU004781,China,China,TRUE
8770,1,FJ825129,China,China,TRUE
8803,1,KT894567,China,China,TRUE
8837,1,EU004744,China,China,TRUE
8846,1,EU004728,China,China,TRUE
8849,1,EU004780,China,China,TRUE
8859,1,AB458798,China,China,TRUE
8862,1,EU004764,China,China,TRUE
8866,1,GQ472502,China,China,TRUE
8867,1,GQ472501,China,China,TRUE
8875,1,EU004766,China,China,TRUE
8876,1,EU004772,China,China,TRUE
8877,1,EU004784,China,China,TRUE
8878,1,EU004768,China,China,TRUE
8880,1,JQ040606,China,China,TRUE
8964,1,KT894560,China,China,TRUE
8967,1,MG383885,China,China,TRUE
8981,1,MG383892,China,China,TRUE
8990,1,KU888643,Chile,Chile,TRUE
9002,1,EU086188,China,China,TRUE
9024,1,EU086148,China,China,TRUE
9038,1,EU004721,China,China,TRUE
9044,1,MK124758,China,China,TRUE
9059,1,KF663516,China,China,TRUE
9060,1,EU159380,China,China,TRUE
9062,1,EU086141,China,China,TRUE
9068,1,EU086140,China,China,TRUE
9072,1,GU186385,China,China,TRUE
9077,1,JN974837,China,China,TRUE
9142,1,MW055230,VietNam,VietNam,TRUE
9143,1,MW055229,VietNam,VietNam,TRUE
9144,1,MW055215,VietNam,VietNam,TRUE
9145,1,MW055214,VietNam,VietNam,TRUE
9146,1,MW055216,VietNam,VietNam,TRUE
9147,1,MW055225,VietNam,VietNam,TRUE
9148,1,MW055226,VietNam,VietNam,TRUE
9149,1,MW055231,VietNam,VietNam,TRUE
9150,1,MW055228,VietNam,VietNam,TRUE
9151,1,MW055224,VietNam,VietNam,TRUE
9152,1,MW055217,VietNam,VietNam,TRUE
9153,1,MW055218,VietNam,VietNam,TRUE
9154,1,MW055222,VietNam,VietNam,TRUE
9155,1,MW055219,VietNam,VietNam,TRUE
9156,1,MW055220,VietNam,VietNam,TRUE
9157,1,MW055221,VietNam,VietNam,TRUE
