node	Country_Full	agg
GU991844	Mexico	Mexico
JQ685975	Mexico	Mexico
KJ001519	Mexico	Mexico
KJ001521	Mexico	Mexico
GU991845	Mexico	Mexico
KJ001520	Mexico	Mexico
KJ001530	Mexico	Mexico
GU991846	Mexico	Mexico
JQ685899	USA	USA
KC792078	USA	USA
FJ228541	USA	USA
FJ228540	Mexico	Mexico
FJ228542	Mexico	Mexico
KC791956	USA	USA
KC791819	USA	USA
KC792043	USA	USA
KC792033	USA	USA
KC791818	USA	USA
KC791825	USA	USA
KC791822	USA	USA
KC791810	USA	USA
KC791806	USA	USA
KC792196	Mexico	Mexico
KX708501	Mexico	Mexico
KX708499	Mexico	Mexico
KX708500	Mexico	Mexico
JQ513539	USA	USA
JQ685894	USA	USA
DQ275555	USA	USA
KC792197	USA	USA
JQ513540	USA	USA
JQ513550	USA	USA
JQ513544	USA	USA
JQ513543	USA	USA
DQ275558	USA	USA
KC792084	USA	USA
JQ513549	USA	USA
DQ275556	USA	USA
DQ275543	Thailand	Thailand
KC792083	USA	USA
JQ513545	USA	USA
JQ513546	USA	USA
JQ513541	USA	USA
JQ513547	USA	USA
DQ275557	USA	USA
JQ685970	USA	USA
KC791802	USA	USA
KC791807	USA	USA
MT036065	Egypt	Egypt
MT036064	Egypt	Egypt
HG764581	Egypt	Egypt
MT036066	Egypt	Egypt
MT134104	Egypt	Egypt
MT134105	Egypt	Egypt
KP119663	Egypt	Egypt
KP119662	Egypt	Egypt
MT134106	Egypt	Egypt
MT134108	Egypt	Egypt
MT134107	Egypt	Egypt
MT134109	Egypt	Egypt
MK760770	Egypt	Egypt
MK760769	Egypt	Egypt
MW055131	Egypt	Egypt
DQ837462	Egypt	Egypt
MG458316	Egypt	Egypt
MG458317	Egypt	Egypt
MG458315	Egypt	Egypt
DQ837461	Egypt	Egypt
DQ837463	Egypt	Egypt
MT036068	Egypt	Egypt
MT036067	Egypt	Egypt
MT036069	Egypt	Egypt
MT684781	Egypt	Egypt
MT684779	Egypt	Egypt
MT036061	Egypt	Egypt
MT036063	Egypt	Egypt
MT036062	Egypt	Egypt
KX148101	Egypt	Egypt
MK760768	Egypt	Egypt
FJ228545	Mexico	Mexico
FJ228544	Mexico	Mexico
FJ228543	Mexico	Mexico
FJ465401	SouthAfrica	SouthAfrica
FJ465395	SouthAfrica	SouthAfrica
JQ692994	SouthAfrica	SouthAfrica
FJ465398	SouthAfrica	SouthAfrica
MG458308	SouthAfrica	SouthAfrica
FJ392373	SouthAfrica	SouthAfrica
JQ692982	SouthAfrica	SouthAfrica
FJ392380	SouthAfrica	SouthAfrica
KX148221	SouthAfrica	SouthAfrica
MK858230	SouthAfrica	SouthAfrica
FJ465399	SouthAfrica	SouthAfrica
KT892013	SouthAfrica	SouthAfrica
FJ392377	SouthAfrica	SouthAfrica
JX088730	SouthAfrica	SouthAfrica
JQ692987	SouthAfrica	SouthAfrica
FJ392383	SouthAfrica	SouthAfrica
KX148222	SouthAfrica	SouthAfrica
KC660352	SouthAfrica	SouthAfrica
FJ465389	SouthAfrica	SouthAfrica
HQ266617	SouthAfrica	SouthAfrica
JQ692988	SouthAfrica	SouthAfrica
JQ692990	SouthAfrica	SouthAfrica
JX088729	SouthAfrica	SouthAfrica
HQ266630	SouthAfrica	SouthAfrica
FJ465386	SouthAfrica	SouthAfrica
FJ465405	SouthAfrica	SouthAfrica
FJ465406	SouthAfrica	SouthAfrica
FJ392384	SouthAfrica	SouthAfrica
FJ392389	SouthAfrica	SouthAfrica
JX088728	SouthAfrica	SouthAfrica
FJ392376	SouthAfrica	SouthAfrica
MK858229	SouthAfrica	SouthAfrica
JQ692991	SouthAfrica	SouthAfrica
FJ392370	SouthAfrica	SouthAfrica
JX088732	SouthAfrica	SouthAfrica
JQ692995	SouthAfrica	SouthAfrica
DQ194898	SouthAfrica	SouthAfrica
FJ392375	SouthAfrica	SouthAfrica
JX088731	SouthAfrica	SouthAfrica
JQ692986	SouthAfrica	SouthAfrica
DQ194899	SouthAfrica	SouthAfrica
JQ692981	SouthAfrica	SouthAfrica
FJ392366	SouthAfrica	SouthAfrica
MG458307	SouthAfrica	SouthAfrica
KU055534	SouthAfrica	SouthAfrica
HQ266616	SouthAfrica	SouthAfrica
JN899142	SouthAfrica	SouthAfrica
JQ692983	SouthAfrica	SouthAfrica
FJ465402	SouthAfrica	SouthAfrica
FJ392385	SouthAfrica	SouthAfrica
JQ692989	SouthAfrica	SouthAfrica
KU739041	Botswana	Botswana
KX148219	Botswana	Botswana
KU055533	Botswana	Botswana
KU055532	Botswana	Botswana
KX148218	Botswana	Botswana
HQ266633	Zimbabwe	Zimbabwe
FJ392391	Zimbabwe	Zimbabwe
KY553255	Zimbabwe	Zimbabwe
KY553266	Zimbabwe	Zimbabwe
HQ266615	SouthAfrica	SouthAfrica
FJ465408	Zimbabwe	Zimbabwe
KY553278	Zimbabwe	Zimbabwe
KY553273	Zimbabwe	Zimbabwe
FJ392386	SouthAfrica	SouthAfrica
FJ392372	SouthAfrica	SouthAfrica
FJ392392	Namibia	Namibia
FJ392382	SouthAfrica	SouthAfrica
FJ465403	SouthAfrica	SouthAfrica
FJ465390	SouthAfrica	SouthAfrica
FJ465409	Namibia	Namibia
FJ465400	SouthAfrica	SouthAfrica
HQ266631	SouthAfrica	SouthAfrica
HQ266613	SouthAfrica	SouthAfrica
MH258831	India	India
MH258820	India	India
MW055212	India	India
MW055213	India	India
KX434515	India	India
KJ201891	India	India
MK248523	India	India
MK248522	India	India
MK248525	India	India
MK248524	India	India
KT381854	India	India
AY854599	India	India
KX434505	India	India
KF660245	India	India
DQ521232	India	India
DQ521228	India	India
KF535203	India	India
GU371882	India	India
KX434499	India	India
DQ521236	India	India
DQ521227	India	India
GU731668	India	India
GU371890	India	India
KT381828	India	India
GU371884	India	India
GU371883	India	India
GU371900	India	India
KT381855	India	India
GU371886	India	India
KX434497	India	India
KX685268	India	India
KM492765	India	India
KF150729	India	India
MH258810	India	India
MH258808	India	India
MH258814	India	India
MH258800	India	India
MH258811	India	India
MH258807	India	India
MH258796	India	India
MF474263	India	India
JN258578	India	India
JN258571	India	India
JN258556	India	India
JN258543	India	India
MF144114	India	India
KT381833	India	India
KP019943	India	India
MF474295	India	India
KU050069	India	India
GU371877	India	India
MF474316	India	India
FJ228546	USA	USA
KU050061	India	India
MG950232	India	India
KM492750	India	India
MW055041	India	India
GU353138	Oman	Oman
GU353140	Oman	Oman
GU353139	Oman	Oman
GU353137	Oman	Oman
GU353145	Oman	Oman
GU353143	Oman	Oman
GU353134	Oman	Oman
GU353146	Oman	Oman
GU353141	Oman	Oman
GU353136	Oman	Oman
GU353132	Oman	Oman
GU353135	Oman	Oman
GU353144	Oman	Oman
GU353131	Oman	Oman
GU363399	India	India
GU363397	India	India
GU363414	India	India
MG458320	Nepal	Nepal
GU371897	India	India
KC791852	Pakistan	Pakistan
HE802675	Pakistan	Pakistan
MF474305	India	India
KM492752	India	India
KM492748	India	India
MK697340	India	India
KX434511	India	India
KP723626	Pakistan	Pakistan
GU371888	India	India
KT381826	India	India
JX944574	Nepal	Nepal
KM979366	Nepal	Nepal
MF375725	India	India
JN258573	India	India
KF150743	India	India
KF150740	India	India
DQ991124	India	India
GU731666	India	India
GU936881	UnitedKingdom	UnitedKingdom
KF154996	UnitedKingdom	UnitedKingdom
KU534939	UnitedKingdom	UnitedKingdom
JQ685981	UnitedKingdom	UnitedKingdom
JX944593	Nepal	Nepal
KM979374	Nepal	Nepal
KU534940	Pakistan	Pakistan
KC565845	Bangladesh	Bangladesh
KC565865	Bangladesh	Bangladesh
AB699208	Bangladesh	Bangladesh
MG011654	France	France
MG099711	Bangladesh	Bangladesh
AB699215	Bangladesh	Bangladesh
KC792223	Nepal	Nepal
JX944586	Nepal	Nepal
AB699213	Bangladesh	Bangladesh
AB699219	Bangladesh	Bangladesh
AB699212	Bangladesh	Bangladesh
AB699218	Bangladesh	Bangladesh
AB699210	Bangladesh	Bangladesh
AB699220	Bangladesh	Bangladesh
AB699217	Bangladesh	Bangladesh
AB699214	Bangladesh	Bangladesh
AB699209	Bangladesh	Bangladesh
AB699216	Bangladesh	Bangladesh
JX944567	Nepal	Nepal
HQ166017	Bhutan	Bhutan
HQ166004	Bhutan	Bhutan
HQ166022	Bhutan	Bhutan
HQ166010	Bhutan	Bhutan
HQ166019	Bhutan	Bhutan
HQ166013	Bhutan	Bhutan
HQ166024	Bhutan	Bhutan
HQ166015	Bhutan	Bhutan
HQ166023	Bhutan	Bhutan
HQ166016	Bhutan	Bhutan
HQ166020	Bhutan	Bhutan
HQ166005	Bhutan	Bhutan
HQ166018	Bhutan	Bhutan
HQ166002	Bhutan	Bhutan
HQ166021	Bhutan	Bhutan
AB910532	Bhutan	Bhutan
HQ166014	Bhutan	Bhutan
HQ166009	Bhutan	Bhutan
HQ166011	Bhutan	Bhutan
HQ166006	Bhutan	Bhutan
HQ166007	Bhutan	Bhutan
HQ166008	Bhutan	Bhutan
HQ166012	Bhutan	Bhutan
HE801614	Pakistan	Pakistan
HE802676	Pakistan	Pakistan
KU055516	Afghanistan	Afghanistan
HE801616	Pakistan	Pakistan
MK697346	India	India
MF414580	India	India
HE801618	Pakistan	Pakistan
HE801612	Pakistan	Pakistan
KC791905	Pakistan	Pakistan
HE801606	Pakistan	Pakistan
HE801609	Pakistan	Pakistan
KP723580	Afghanistan	Afghanistan
KP723576	Afghanistan	Afghanistan
HE801613	Pakistan	Pakistan
HE801610	Pakistan	Pakistan
HE801607	Pakistan	Pakistan
HE801615	Pakistan	Pakistan
HE801608	Pakistan	Pakistan
KF150745	India	India
KF150744	India	India
KC791853	Pakistan	Pakistan
HE801611	Pakistan	Pakistan
KC791985	Afghanistan	Afghanistan
KC791996	Afghanistan	Afghanistan
JX987719	Afghanistan	Afghanistan
KF992019	Afghanistan	Afghanistan
MK760761	Iran	Iran
EU086162	Afghanistan	Afghanistan
KC792238	USA	USA
KC791994	Afghanistan	Afghanistan
KC791998	Afghanistan	Afghanistan
EU086128	Afghanistan	Afghanistan
JX987736	Afghanistan	Afghanistan
KU055518	Afghanistan	Afghanistan
EU086211	Afghanistan	Afghanistan
KP723578	Afghanistan	Afghanistan
KX148227	Afghanistan	Afghanistan
KC791976	Afghanistan	Afghanistan
HE801617	Pakistan	Pakistan
KC791997	Afghanistan	Afghanistan
MF474306	India	India
JQ845907	Italy	Italy
KP723627	Pakistan	Pakistan
KX434518	India	India
KX434517	India	India
HQ116830	Afghanistan	Afghanistan
KP723575	Afghanistan	Afghanistan
KP723582	Afghanistan	Afghanistan
KP723577	Afghanistan	Afghanistan
JX987739	Afghanistan	Afghanistan
KP723579	Afghanistan	Afghanistan
KP723581	Afghanistan	Afghanistan
GU992304	Afghanistan	Afghanistan
KC791999	Afghanistan	Afghanistan
KC791981	Afghanistan	Afghanistan
KC792000	Afghanistan	Afghanistan
JX987723	Afghanistan	Afghanistan
JX987720	Afghanistan	Afghanistan
KC791974	Afghanistan	Afghanistan
KC791973	Afghanistan	Afghanistan
KX148226	Afghanistan	Afghanistan
KU055520	Afghanistan	Afghanistan
KU055507	Afghanistan	Afghanistan
KX148225	Afghanistan	Afghanistan
JX987718	Afghanistan	Afghanistan
KU888645	Afghanistan	Afghanistan
GU815996	Afghanistan	Afghanistan
KP723628	Pakistan	Pakistan
JX987735	Afghanistan	Afghanistan
EU086212	Afghanistan	Afghanistan
KP723629	Pakistan	Pakistan
DQ146162	UnitedKingdom	UnitedKingdom
KC792224	Nepal	Nepal
JX944587	Nepal	Nepal
KC792233	Nepal	Nepal
MN534895	Nepal	Nepal
JX944585	Nepal	Nepal
JX987726	Nepal	Nepal
JX944589	Nepal	Nepal
JX944580	Nepal	Nepal
KM979371	Nepal	Nepal
KM979368	Nepal	Nepal
KM979367	Nepal	Nepal
KM979373	Nepal	Nepal
KM979370	Nepal	Nepal
KC792226	Nepal	Nepal
KM979372	Nepal	Nepal
KC792225	Nepal	Nepal
JX987725	Nepal	Nepal
KC792222	Nepal	Nepal
JX944583	Nepal	Nepal
KC792227	Nepal	Nepal
JX987727	Nepal	Nepal
KC792229	Nepal	Nepal
KC792228	Nepal	Nepal
KM979369	Nepal	Nepal
KC792236	Nepal	Nepal
KC792235	Nepal	Nepal
JX944577	Nepal	Nepal
JX944592	Nepal	Nepal
JX944581	Nepal	Nepal
JX944582	Nepal	Nepal
JX944590	Nepal	Nepal
JX944591	Nepal	Nepal
JX944599	Nepal	Nepal
JX944566	Nepal	Nepal
JX944570	Nepal	Nepal
JX944568	Nepal	Nepal
JX987742	Nepal	Nepal
KM979363	Nepal	Nepal
KM979359	Nepal	Nepal
KM979365	Nepal	Nepal
KM979364	Nepal	Nepal
KM979361	Nepal	Nepal
KM979360	Nepal	Nepal
KM979362	Nepal	Nepal
JX944571	Nepal	Nepal
JX944572	Nepal	Nepal
JX944601	Nepal	Nepal
HQ913571	Nepal	Nepal
JX987738	Nepal	Nepal
JX987741	Nepal	Nepal
JX944598	Nepal	Nepal
JX944602	Nepal	Nepal
JX987722	Nepal	Nepal
JX944579	Nepal	Nepal
JX944573	Nepal	Nepal
JX944596	Nepal	Nepal
JX944600	Nepal	Nepal
JX987743	Nepal	Nepal
EU086196	Nepal	Nepal
EU086197	Nepal	Nepal
EU086198	Nepal	Nepal
AY854598	Nepal	Nepal
KU739036	Italy	Italy
JX944584	Nepal	Nepal
KC792232	Nepal	Nepal
HQ913570	Nepal	Nepal
JX944565	Nepal	Nepal
KX148228	Nepal	Nepal
EU086153	Nepal	Nepal
EU086154	Nepal	Nepal
KU055587	Nepal	Nepal
KU055586	Nepal	Nepal
KF831534	Nepal	Nepal
EU836832	Italy	Italy
KF831559	Nepal	Nepal
AY854597	Nepal	Nepal
MK760735	Iran	Iran
MK760729	Iran	Iran
MK760702	Iran	Iran
KP723593	Iran	Iran
MN233942	Canada	Canada
MN233946	Canada	Canada
MN234002	Canada	Canada
MN234052	Canada	Canada
MN234015	Canada	Canada
MN234044	Canada	Canada
MN233999	Canada	Canada
MN234004	Canada	Canada
MN234040	Canada	Canada
MN234035	Canada	Canada
KU198479	Canada	Canada
MN233998	Canada	Canada
KU198477	Canada	Canada
MN233973	Canada	Canada
MN233944	Canada	Canada
MN234012	Canada	Canada
MN234008	Canada	Canada
MN234010	Canada	Canada
MN234047	Canada	Canada
MN233991	Canada	Canada
MN234045	Canada	Canada
MN233985	Canada	Canada
LM645017	Greenland	Greenland
LM645015	Greenland	Greenland
LM645016	Greenland	Greenland
MN234029	Canada	Canada
MN233922	Canada	Canada
JN258498	Canada	Canada
JN258443	Canada	Canada
MN233903	Canada	Canada
JN258483	Canada	Canada
JN258470	Canada	Canada
MN233976	Canada	Canada
MN233894	Canada	Canada
MN233883	Canada	Canada
MN233884	Canada	Canada
MN384720	Russia	Russia
MN233896	Canada	Canada
MN233892	Canada	Canada
MN233891	Canada	Canada
MN234032	Canada	Canada
JN258452	Canada	Canada
MN233982	Canada	Canada
MN234021	Canada	Canada
MN233975	Canada	Canada
LM645027	Greenland	Greenland
LM645020	Greenland	Greenland
KC792172	USA	USA
KC792180	USA	USA
KU198476	Canada	Canada
MN233890	Canada	Canada
MN233921	Canada	Canada
MN233920	Canada	Canada
MN234022	Canada	Canada
JN258495	Canada	Canada
JN258499	Canada	Canada
KU198466	Canada	Canada
JN258496	Canada	Canada
DQ275552	Greenland	Greenland
MN234013	Canada	Canada
MN233912	Canada	Canada
MN233956	Canada	Canada
MN233959	Canada	Canada
DQ275551	Greenland	Greenland
JN258515	Greenland	Greenland
MN233952	Canada	Canada
JN258505	Greenland	Greenland
JN258519	Greenland	Greenland
JN258510	Greenland	Greenland
JN258516	Greenland	Greenland
JN258507	Greenland	Greenland
JN258506	Greenland	Greenland
JN258514	Greenland	Greenland
JN258522	Greenland	Greenland
JN258504	Greenland	Greenland
JN258521	Greenland	Greenland
JN258513	Greenland	Greenland
JN258508	Greenland	Greenland
JN258520	Greenland	Greenland
JN258517	Greenland	Greenland
JN258509	Greenland	Greenland
JN258523	Greenland	Greenland
JN258511	Greenland	Greenland
JN258512	Greenland	Greenland
MN234017	Canada	Canada
MN233955	Canada	Canada
JN258494	Canada	Canada
MN233914	Canada	Canada
MN233913	Canada	Canada
JN258493	Canada	Canada
MN234019	Canada	Canada
JN258488	Canada	Canada
JN258490	Canada	Canada
KX036366	Greenland	Greenland
JN258436	Canada	Canada
MK541010	Canada	Canada
MK541008	Canada	Canada
MK540989	Canada	Canada
MK540995	Canada	Canada
MK540976	Canada	Canada
MK540975	Canada	Canada
MK540940	Canada	Canada
MK540945	Canada	Canada
MK540990	Canada	Canada
MK540949	Canada	Canada
MK540991	Canada	Canada
MK540987	Canada	Canada
MK540969	Canada	Canada
MK540958	Canada	Canada
MK540917	Canada	Canada
MK540912	Canada	Canada
MK540914	Canada	Canada
MK540927	Canada	Canada
MK540992	Canada	Canada
MK540965	Canada	Canada
MK540967	Canada	Canada
MK540921	Canada	Canada
MK540930	Canada	Canada
MK540964	Canada	Canada
MK540966	Canada	Canada
MK540972	Canada	Canada
MK540950	Canada	Canada
MK540920	Canada	Canada
MK540979	Canada	Canada
MK540984	Canada	Canada
MK540947	Canada	Canada
MK540971	Canada	Canada
MK540957	Canada	Canada
MK540938	Canada	Canada
MK540932	Canada	Canada
MK540977	Canada	Canada
MK540911	Canada	Canada
MK540902	Canada	Canada
MK540919	Canada	Canada
MK540900	Canada	Canada
MK540907	Canada	Canada
MK540899	Canada	Canada
DQ118245	Canada	Canada
MK540901	Canada	Canada
MK540894	Canada	Canada
MK540905	Canada	Canada
MK540891	Canada	Canada
MK540892	Canada	Canada
MK540903	Canada	Canada
KU198465	Canada	Canada
MK540896	Canada	Canada
KC792157	USA	USA
KC791814	USA	USA
KC792184	USA	USA
KC792170	USA	USA
KC792175	USA	USA
KX954123	Russia	Russia
MG869104	Russia	Russia
MG869103	Russia	Russia
KU198461	Canada	Canada
KU899138	Russia	Russia
KU198464	Canada	Canada
KX148105	Greenland	Greenland
JX987731	Greenland	Greenland
JX987745	Greenland	Greenland
JX987730	Greenland	Greenland
KC791889	USA	USA
MN234051	Canada	Canada
KU198478	Canada	Canada
MN234005	Canada	Canada
MN233996	Canada	Canada
MN233995	Canada	Canada
MN384717	Russia	Russia
KR054369	Svalbard	Svalbard
KR054367	Svalbard	Svalbard
MH823815	Svalbard	Svalbard
MN384719	Russia	Russia
MH823814	Svalbard	Svalbard
KC792177	USA	USA
KY002910	Russia	Russia
JN258418	USA	USA
DQ010132	Greenland	Greenland
KX036361	Greenland	Greenland
LM645039	Greenland	Greenland
LM645042	Greenland	Greenland
LM645040	Greenland	Greenland
LM645041	Greenland	Greenland
LM645044	Greenland	Greenland
LM645043	Greenland	Greenland
LM645056	Greenland	Greenland
LM645048	Greenland	Greenland
LM645046	Greenland	Greenland
LM645047	Greenland	Greenland
LM645050	Greenland	Greenland
LM645049	Greenland	Greenland
LM645045	Greenland	Greenland
LM645054	Greenland	Greenland
LM645053	Greenland	Greenland
LM645051	Greenland	Greenland
LM645052	Greenland	Greenland
LM645055	Greenland	Greenland
LM645037	Greenland	Greenland
JN258476	Canada	Canada
LM645032	Greenland	Greenland
LM645019	Greenland	Greenland
LM645033	Greenland	Greenland
LM645038	Greenland	Greenland
LM645035	Greenland	Greenland
LM645036	Greenland	Greenland
LM645034	Greenland	Greenland
LM645023	Greenland	Greenland
LM645028	Greenland	Greenland
LM645025	Greenland	Greenland
LM645021	Greenland	Greenland
KX036364	Greenland	Greenland
JN258486	Canada	Canada
DQ010148	Greenland	Greenland
DQ010146	Greenland	Greenland
LM645024	Greenland	Greenland
LM645018	Greenland	Greenland
LM645022	Greenland	Greenland
LM645030	Greenland	Greenland
LM645029	Greenland	Greenland
LM645031	Greenland	Greenland
KX036365	Greenland	Greenland
LM645026	Greenland	Greenland
KX036367	Greenland	Greenland
DQ275553	Greenland	Greenland
DQ275554	Greenland	Greenland
KX036363	Greenland	Greenland
KX036362	Greenland	Greenland
DQ521213	Greenland	Greenland
JN258503	Greenland	Greenland
DQ010141	Greenland	Greenland
DQ010135	Greenland	Greenland
JN258502	Greenland	Greenland
JN258501	Greenland	Greenland
AY854602	Greenland	Greenland
DQ010147	Greenland	Greenland
DQ010143	Greenland	Greenland
DQ010124	Canada	Canada
DQ010131	Russia	Russia
DQ010134	Greenland	Greenland
DQ010139	Greenland	Greenland
DQ010137	Greenland	Greenland
DQ010140	Greenland	Greenland
DQ010136	Greenland	Greenland
DQ010142	Greenland	Greenland
DQ010145	Greenland	Greenland
DQ010144	Greenland	Greenland
DQ010138	Greenland	Greenland
DQ010133	Greenland	Greenland
FR798947	Svalbard	Svalbard
KY002892	Russia	Russia
KY002891	Russia	Russia
KY002890	Russia	Russia
KR054368	Svalbard	Svalbard
KR054370	Svalbard	Svalbard
JN258437	Canada	Canada
JN258457	Canada	Canada
JN258431	USA	USA
JN258592	USA	USA
KY002904	Russia	Russia
DQ010127	Russia	Russia
DQ010125	Russia	Russia
JN258586	USA	USA
JN258419	USA	USA
JN258417	USA	USA
JN258432	USA	USA
KF831556	Canada	Canada
KF831530	Canada	Canada
KF831561	Canada	Canada
HQ197975	SouthKorea	SouthKorea
HQ197968	SouthKorea	SouthKorea
HQ197969	SouthKorea	SouthKorea
HQ197966	SouthKorea	SouthKorea
HQ197967	SouthKorea	SouthKorea
HQ197971	SouthKorea	SouthKorea
HQ197970	SouthKorea	SouthKorea
HQ197960	SouthKorea	SouthKorea
HQ197963	SouthKorea	SouthKorea
HQ197976	SouthKorea	SouthKorea
HQ197972	SouthKorea	SouthKorea
HQ197973	SouthKorea	SouthKorea
HQ197959	SouthKorea	SouthKorea
HQ197964	SouthKorea	SouthKorea
HQ197961	SouthKorea	SouthKorea
HQ197965	SouthKorea	SouthKorea
HQ197957	SouthKorea	SouthKorea
GU937027	SouthKorea	SouthKorea
GU937025	SouthKorea	SouthKorea
KF709070	SouthKorea	SouthKorea
KF709069	SouthKorea	SouthKorea
GU937034	SouthKorea	SouthKorea
GU937031	SouthKorea	SouthKorea
KJ476820	SouthKorea	SouthKorea
GU937030	SouthKorea	SouthKorea
KF709074	SouthKorea	SouthKorea
KF709071	SouthKorea	SouthKorea
KF709073	SouthKorea	SouthKorea
KF709072	SouthKorea	SouthKorea
KF709075	SouthKorea	SouthKorea
KF437635	SouthKorea	SouthKorea
KF437642	SouthKorea	SouthKorea
KF437641	SouthKorea	SouthKorea
KF437639	SouthKorea	SouthKorea
KF437637	SouthKorea	SouthKorea
KF437640	SouthKorea	SouthKorea
KF437633	SouthKorea	SouthKorea
KF437652	SouthKorea	SouthKorea
KF437634	SouthKorea	SouthKorea
KF437654	SouthKorea	SouthKorea
KF437643	SouthKorea	SouthKorea
KF437647	SouthKorea	SouthKorea
KF437651	SouthKorea	SouthKorea
KF437646	SouthKorea	SouthKorea
KF437650	SouthKorea	SouthKorea
KF437649	SouthKorea	SouthKorea
KF437653	SouthKorea	SouthKorea
KF437636	SouthKorea	SouthKorea
KF437645	SouthKorea	SouthKorea
KF437644	SouthKorea	SouthKorea
KF437638	SouthKorea	SouthKorea
KF437648	SouthKorea	SouthKorea
KF709078	SouthKorea	SouthKorea
KF709080	SouthKorea	SouthKorea
KF709077	SouthKorea	SouthKorea
KF709079	SouthKorea	SouthKorea
KF709082	SouthKorea	SouthKorea
KF709081	SouthKorea	SouthKorea
KF709076	SouthKorea	SouthKorea
GU937024	SouthKorea	SouthKorea
KJ476819	SouthKorea	SouthKorea
GU937029	SouthKorea	SouthKorea
GU937028	SouthKorea	SouthKorea
GU937032	SouthKorea	SouthKorea
GU937033	SouthKorea	SouthKorea
GU937026	SouthKorea	SouthKorea
GU937044	SouthKorea	SouthKorea
DQ076098	SouthKorea	SouthKorea
DQ076097	SouthKorea	SouthKorea
HQ197962	SouthKorea	SouthKorea
HQ197958	SouthKorea	SouthKorea
DQ076096	SouthKorea	SouthKorea
GU937037	SouthKorea	SouthKorea
DQ076094	SouthKorea	SouthKorea
DQ076095	SouthKorea	SouthKorea
DQ076093	SouthKorea	SouthKorea
JN786917	SouthKorea	SouthKorea
JN786916	SouthKorea	SouthKorea
JN786936	SouthKorea	SouthKorea
KC171643	SouthKorea	SouthKorea
KF437659	SouthKorea	SouthKorea
KF709092	SouthKorea	SouthKorea
KF709090	SouthKorea	SouthKorea
KF709096	SouthKorea	SouthKorea
KF709095	SouthKorea	SouthKorea
KF437663	SouthKorea	SouthKorea
KF437661	SouthKorea	SouthKorea
KF437660	SouthKorea	SouthKorea
KF709093	SouthKorea	SouthKorea
KF709091	SouthKorea	SouthKorea
KF437662	SouthKorea	SouthKorea
KF437658	SouthKorea	SouthKorea
KF437657	SouthKorea	SouthKorea
KF437665	SouthKorea	SouthKorea
KF437664	SouthKorea	SouthKorea
KF709094	SouthKorea	SouthKorea
KF437656	SouthKorea	SouthKorea
KF437655	SouthKorea	SouthKorea
KF709084	SouthKorea	SouthKorea
KF709088	SouthKorea	SouthKorea
KJ476822	SouthKorea	SouthKorea
KF709083	SouthKorea	SouthKorea
KF709087	SouthKorea	SouthKorea
KF709089	SouthKorea	SouthKorea
KF709086	SouthKorea	SouthKorea
KF709085	SouthKorea	SouthKorea
GU937041	SouthKorea	SouthKorea
GU937040	SouthKorea	SouthKorea
GU937045	SouthKorea	SouthKorea
GU937042	SouthKorea	SouthKorea
GU937043	SouthKorea	SouthKorea
GU937036	SouthKorea	SouthKorea
GU937038	SouthKorea	SouthKorea
GU937035	SouthKorea	SouthKorea
GU937039	SouthKorea	SouthKorea
JN786921	SouthKorea	SouthKorea
JN786926	SouthKorea	SouthKorea
JN786934	SouthKorea	SouthKorea
JN786938	SouthKorea	SouthKorea
JN786920	SouthKorea	SouthKorea
JN786929	SouthKorea	SouthKorea
JN786932	SouthKorea	SouthKorea
JN786924	SouthKorea	SouthKorea
JN786923	SouthKorea	SouthKorea
JN786937	SouthKorea	SouthKorea
JN786925	SouthKorea	SouthKorea
JN786928	SouthKorea	SouthKorea
JN786927	SouthKorea	SouthKorea
JN786933	SouthKorea	SouthKorea
JN786931	SouthKorea	SouthKorea
JN786930	SouthKorea	SouthKorea
JN786918	SouthKorea	SouthKorea
JN786915	SouthKorea	SouthKorea
JN786922	SouthKorea	SouthKorea
JN786935	SouthKorea	SouthKorea
JN786919	SouthKorea	SouthKorea
DQ076125	SouthKorea	SouthKorea
KC171644	SouthKorea	SouthKorea
DQ076129	SouthKorea	SouthKorea
DQ076130	SouthKorea	SouthKorea
DQ076126	SouthKorea	SouthKorea
DQ076127	SouthKorea	SouthKorea
DQ076128	SouthKorea	SouthKorea
KJ476821	SouthKorea	SouthKorea
DQ076099	SouthKorea	SouthKorea
DQ076131	SouthKorea	SouthKorea
KC171645	SouthKorea	SouthKorea
DQ076103	SouthKorea	SouthKorea
DQ076102	SouthKorea	SouthKorea
DQ076101	SouthKorea	SouthKorea
DQ076100	SouthKorea	SouthKorea
DQ076104	SouthKorea	SouthKorea
DQ076124	SouthKorea	SouthKorea
DQ076122	SouthKorea	SouthKorea
DQ076121	SouthKorea	SouthKorea
DQ076105	SouthKorea	SouthKorea
DQ076123	SouthKorea	SouthKorea
DQ076120	SouthKorea	SouthKorea
DQ076119	SouthKorea	SouthKorea
MN642582	China	China
KT895592	China	China
KU954770	China	China
KY860613	Russia	Russia
MN642581	China	China
MN384722	Russia	Russia
JQ685983	Russia	Russia
KY997452	China	China
KY952219	China	China
KY175230	China	China
DQ521241	India	India
DQ521240	India	India
DQ521237	India	India
DQ521239	India	India
AB571004	Mongolia	Mongolia
EU888654	Nigeria	Nigeria
FJ435702	Nigeria	Nigeria
EU888705	Nigeria	Nigeria
FJ435706	Nigeria	Nigeria
EU888691	Nigeria	Nigeria
