node	British Empire	French Empire	Non-colonial	Portugese Empire	Russian Empire	Spainish Empire
n1639	0.0028783886757084874	0.9939956690640388	0.002284290744943884	4.33118038580722e-05	0.0004923700169870346	0.0003059696944638862
KU055523	0.0	1.0	0.0	0.0	0.0	0.0
KU055522	0.0	1.0	0.0	0.0	0.0	0.0
n16461646	0.37323556329118657	0.04765872628056947	0.4354543342341608	0.0032383760544739664	0.036808721026316105	0.10360427911329301
n1921	0.0965584023121488	0.08481389544972194	0.7933159492695507	0.0012596642811089453	0.014322161609378043	0.009729927078091366
n20192019	0.43858501095246943	0.03476410882830842	0.47522947855078806	0.0025156309678051915	0.02860062247379125	0.02030514822683757
n2327	0.9167690501423266	0.011902974127759718	0.05444778843403468	0.0008729002801478055	0.009924970029040154	0.006082316986691173
n2337	0.9929850169936179	0.0010804373473665958	0.0044226231171952905	7.950359161278761e-05	0.0009039760660339345	0.0005284428841734622
n2375	0.9912282729563653	0.0012683328111874274	0.005724316003501415	9.313524629136536e-05	0.0010589403940894542	0.0006270025885648854
n23962396	1.2413735743209143e-05	3.2598598046030104e-08	0.9999875080462504	2.3986555068688804e-09	2.7273307394294724e-08	1.5947445420040512e-08
JX944595	0.0	0.0	1.0	0.0	0.0	0.0
n2	0.08468330581373747	0.00612718108005382	0.01724566605840523	0.005078333993158477	0.0036177009149770227	0.883247812139668
n10381038	0.004687301539531777	0.0011547910237665097	0.004418776099051012	0.00011693075608780422	0.0009536472230045053	0.9886685533585584
n1040	0.958435615887649	0.005569991870935539	0.022658130706128668	0.00041040600838061276	0.00454125311617399	0.008384602410732146
HQ266613	1.0	0.0	0.0	0.0	0.0	0.0
n10841084	0.5375726899143723	0.011406404348153095	0.42558022508992766	0.0008363494752832369	0.01753110881489548	0.007073222357368133
n1283	0.8829463324560626	0.003107032893908353	0.04716496567878261	0.00022828203598799962	0.06481121009893985	0.0017421768363187137
n1462	0.43608426562039787	0.006974607586916695	0.16663353898269045	0.0005110495713400858	0.3853335592983401	0.0044629789403147204
n15071507	1.0	0.0	0.0	0.0	0.0	0.0
AB571004	0.0	0.0	1.0	0.0	0.0	0.0
n15091509	2.5173075733135527e-05	0.9999746447839404	1.3527233763629914e-07	2.459206654411575e-09	2.7961144579402807e-08	1.644763762083911e-08
n16331633	0.0006775039894334168	0.9990941766618517	0.00016752715642814737	3.1752046212246986e-06	3.610057750474566e-05	2.1516410160766647e-05
n16391639	0.0017480018618263114	0.9974747399970181	0.0005694181781984561	1.079400278948346e-05	0.00012271656390128356	7.432939626636239e-05
KU055529	0.0	1.0	0.0	0.0	0.0	0.0
n1647	0.41291243860263005	0.046811930058532715	0.37672475588147236	0.003236307135337921	0.03678806980423097	0.12352649851779596
n1874	0.06626903156503615	0.014393034540653571	0.8936927492274378	0.001040661595548962	0.011831826500758898	0.012772696570564524
n19211921	0.07941908878430413	0.1310969192340159	0.779833386875923	0.0004928089912124019	0.005603285269570008	0.00355451084497459
n20182018	0.005307981546651216	0.0025340699085886933	0.9903189616176469	9.555783559806139e-05	0.0010865188460854524	0.0006569102454296728
n20202020	0.47069366811408136	0.021431612286130473	0.47686600061278983	0.0015618747333039325	0.017757995174244607	0.011688849079449873
n2326	0.00018050127775478007	4.213781399265342e-05	0.9997182030698064	3.0997166032955733e-06	3.5244781967233705e-05	2.081333987554917e-05
n23272327	0.998831035786203	0.00017674333361201894	0.0007435037675144929	1.2992171614462492e-05	0.00014772454812849172	8.800039292745756e-05
GU186397	1.0	0.0	0.0	0.0	0.0	0.0
n23372337	0.99994842273927	8.11808571471291e-06	3.210793503688954e-05	5.977764320927852e-07	6.7969355789479605e-06	3.956527967321296e-06
KF831535	1.0	0.0	0.0	0.0	0.0	0.0
n23752375	0.9992573581529952	0.00011288241946560255	0.00047171959614244666	8.302886271395267e-06	9.440536680538442e-05	5.533157832000781e-05
n23942394	0.9866172024202734	0.002050115441423967	0.008463263310350083	0.00015083092062603498	0.0017149817828355088	0.001003606124491105
n2397	1.2413735743209143e-05	3.2598598046030104e-08	0.9999875080462504	2.3986555068688804e-09	2.7273307394294724e-08	1.5947445420040512e-08
n2400	0.0	0.0	1.0	0.0	0.0	0.0
n22	0.06547481958935186	0.0029380557342485836	0.005160821277392058	0.006007054738064266	0.0008178517806327256	0.9196013968803105
n10251025	0.9775002515451902	0.002779325274726593	0.010766246966442839	0.00023127784079863387	0.002319118963807426	0.006403779409034387
n1039	0.0009792908227897572	0.00025625713827201024	0.0009885954273501974	2.2300290549280463e-05	0.00021317163094023076	0.9975403846900985
FJ228543	0.0	0.0	0.0	0.0	0.0	1.0
n10401040	0.9656444701539176	0.005115946718882936	0.02022487613018383	0.00037688085615065694	0.004243238847725022	0.004394587293139948
n1072	0.9680254918830677	0.0042282546859560245	0.019015631031378648	0.00031151433308905394	0.003478410805039915	0.004940697261468552
n1085	0.932705623017518	0.0028790267627603	0.05950434363983533	0.00021170981931749818	0.0031562922270401902	0.001543004533528717
n1269	0.1205896671439873	0.005412447787197059	0.8644986570717851	0.00039789744728479094	0.0061577529359055925	0.0029435776138401104
n12831283	0.718359952933003	0.0015402261282639485	0.0987568387522927	0.00011336883865559272	0.1804469266697864	0.0007826866779983181
n1460	0.9866354503038238	0.0005542127828985834	0.005709394462592442	4.076432903914277e-05	0.006767183044982519	0.00029299507666346035
n14621462	0.42408482736264697	0.006802857907325257	0.16535697663690294	0.000498559053364255	0.3989409770496729	0.00431580199008767
n15021502	0.9985093365441302	0.00013436657835941873	0.0006956655929981729	9.894079322537883e-06	0.0005840356967091771	6.670150848051481e-05
DQ521241	1.0	0.0	0.0	0.0	0.0	0.0
DQ521240	1.0	0.0	0.0	0.0	0.0	0.0
DQ521237	1.0	0.0	0.0	0.0	0.0	0.0
DQ521239	1.0	0.0	0.0	0.0	0.0	0.0
n1510	0.013683568813467963	0.9856729502481907	0.0004732991661730239	8.968537301471843e-06	0.00010197601401374095	5.923722085308842e-05
n15631563	1.9674743542219123e-36	1.0	8.178771346154118e-32	1.2545318544384339e-39	1.4264551047525408e-38	8.28618329941157e-39
n1629	0.04545895979715854	0.953455415929761	0.0007985081578958971	1.51309518963927e-05	0.00017204524149181936	9.99399217963125e-05
n16321632	3.0824135993451933e-06	0.9998907163289795	0.0001050173726817272	6.239044382022357e-08	7.0940539902081e-07	4.1208889662650225e-07
n1634	8.266830870921251e-08	0.9999998078461414	8.052341767698903e-08	1.525854097451809e-09	1.7349554346635743e-08	1.008672383453654e-08
n16381638	0.030499854734658355	0.9651979301565649	0.0031642587043697475	5.995997461189604e-05	0.0006817689534015829	0.00039622747639346355
n1640	2.3881076958455804e-06	0.999997473302294	1.0189305679869777e-07	1.930855685987676e-09	2.195433193779805e-08	1.2811765713143876e-08
n1644	0.03471582347264381	0.9621089096826521	0.0023351521395062907	4.4249552524151746e-05	0.0005031334843914015	0.00029273166828218796
n16471647	0.0007729316743381672	0.00018782273196482177	0.0008074266825350118	1.3750910604528849e-05	0.00015634958906862698	0.9980617184114888
n17971797	0.6347056943911322	0.03973531432196544	0.2313048982832006	0.0028433094445656703	0.0323256330867435	0.059085150472392566
n18741874	0.05615802719922742	0.0125150782815472	0.9095870469893464	0.0009068551671835201	0.010310607062568363	0.010522385300127153
n19131913	0.014001513348052545	0.0037405319308078987	0.9768231154845671	0.0002747974694256414	0.003124527208539286	0.0020355145586074593
n1922	0.05889653145750192	0.1404147226806101	0.79312990145428	0.00038695013102413187	0.004399669864646909	0.002772224411936962
EU004769	1.0	0.0	0.0	0.0	0.0	0.0
EU086218	0.0	0.0	1.0	0.0	0.0	0.0
EU086217	0.0	0.0	1.0	0.0	0.0	0.0
n2021	0.8397040814916503	0.011643358119263654	0.13214581055541152	0.0008539452777217746	0.009709455500826346	0.005943349055126422
n23162316	0.025828711750716077	0.00212267148011545	0.969049605596484	0.000155844591140581	0.0017719823421317121	0.0010711842394122476
n23262326	5.6469111685730685e-21	1.3969445307093717e-21	1.0	1.0280967386114085e-22	1.1689826916125464e-21	6.863534048434113e-22
AB614391	0.0	0.0	1.0	0.0	0.0	0.0
n2329	0.9994069680620544	9.355099271646681e-05	0.0003685759288308182	6.888631076355521e-06	7.83264492219409e-05	4.5689936099902504e-05
n23322332	0.9998625151017136	2.130877107242022e-05	8.628952158789107e-05	1.5679659844917813e-06	1.782831361001308e-05	1.0490326031747974e-05
n2338	0.9999998687830922	2.0778541418874547e-08	8.139071545317676e-08	1.5303198264605883e-09	1.7400339425451893e-08	1.0116991765813803e-08
n2374	0.999884688338196	1.834280505569683e-05	7.133039489076199e-05	1.351119914153408e-06	1.5362796071668122e-05	8.924545871743125e-06
n2376	0.9985145289857333	0.00023591251505849852	0.0009197953049909121	1.737629879943404e-05	0.00019757561398217214	0.00011481128143562361
n23882388	0.9998252799720351	2.7778378897293695e-05	0.00010811399137174532	2.046105286336381e-06	2.326506385960921e-05	1.3516488549877564e-05
n2394	0.9978306207278114	0.00034504653435560426	0.0013420456145556766	2.5415827670112934e-05	0.00028898853000834933	0.00016788276559897138
KF150735	1.0	0.0	0.0	0.0	0.0	0.0
KX434508	1.0	0.0	0.0	0.0	0.0	0.0
n23972397	0.0	0.0	1.0	0.0	0.0	0.0
n2398	9.928675827180297e-05	2.7437692767066733e-05	0.9998349251230765	2.021058542697019e-06	2.298027960608625e-05	1.3349087735780154e-05
n2399	1.7047441918489576e-05	4.723490756915513e-06	0.999971626913195	3.479320103124187e-07	3.956132251981947e-06	2.298089867318016e-06
JX944576	0.0	0.0	1.0	0.0	0.0	0.0
EU086156	1.0	0.0	0.0	0.0	0.0	0.0
JX944597	0.0	0.0	1.0	0.0	0.0	0.0
JX944569	0.0	0.0	1.0	0.0	0.0	0.0
n3	0.06891598705872787	0.004891366824927477	0.00867835067517113	0.0112227187409958	0.001297678654194068	0.9049938980459836
n899	0.06547481958935186	0.0029380557342485836	0.005160821277392058	0.006007054738064265	0.0008178517806327256	0.9196013968803104
n1026	0.9965827214959407	0.00045874375326442285	0.0017792534845613352	3.6609427297466156e-05	0.0003832959221792814	0.0007593759167566805
n1038	0.9972417445691424	0.0004095916866347153	0.0015908108309858821	3.1141359071639784e-05	0.00034273345586899946	0.0003839780982965006
FJ228545	0.0	0.0	0.0	0.0	0.0	1.0
FJ228544	0.0	0.0	0.0	0.0	0.0	1.0
n1041	0.9820567174517163	0.00280967323008318	0.010965590221542167	0.00020696558699898605	0.002347851085817886	0.0016132024238414812
n1067	0.9563569457465279	0.0068920664342988856	0.026841359627652755	0.0005076751769093002	0.005766242993820855	0.0036357100207903797
n10721072	0.968791114431554	0.004097642464469824	0.018910052937671198	0.0003018858985307217	0.003376757264408125	0.004522547003366071
HQ266631	1.0	0.0	0.0	0.0	0.0	0.0
n10851085	0.9820681829526048	0.00015557703011427482	0.01752831509456107	1.1447456549104315e-05	0.00015589707374904734	8.0580392421703e-05
DQ146162	1.0	0.0	0.0	0.0	0.0	0.0
n12691269	1.026364914662345e-05	1.4390736259064227e-06	0.9999861885762769	1.0596268622305404e-07	1.286990029247053e-06	7.157482350914152e-07
n12811281	0.025031467857995017	0.002029902036542151	0.969762299599389	0.0001493851602776569	0.0019849503906454635	0.0010419949551506973
n1284	0.718359952933003	0.0015402261282639485	0.0987568387522927	0.00011336883865559272	0.1804469266697864	0.0007826866779983181
n14571457	0.9999442586863626	1.684279390787926e-06	2.1950503741207545e-05	1.2404994324386373e-07	3.115750485681061e-05	8.249757053030235e-07
n14601460	0.9984382736596159	0.00011769488770939292	0.0007532487910139827	8.664493902310123e-06	0.000622913751308198	5.92044164502585e-05
KF831561	1.0	0.0	0.0	0.0	0.0	0.0
n1463	0.343851541176886	0.006960844449876807	0.22637820693721386	0.0005118232554444117	0.4185495649826353	0.003748019197943658
JQ685983	0.0	0.0	0.0	0.0	1.0	0.0
n15031503	0.9989997874388823	9.227302591029514e-05	0.00047143678201736497	6.794643537477414e-06	0.00038395070898955346	4.575740066311124e-05
KY175230	1.0	0.0	0.0	0.0	0.0	0.0
n15101510	1.5579138294180019e-06	0.9999984420813959	3.511966978823645e-12	6.654839469510259e-14	7.566830375854863e-13	4.395519985264643e-13
n15591559	0.9165779069844637	0.07984815337443164	0.002628735331382491	4.9812053482738675e-05	0.0005663838495784589	0.00032900840666088584
n1564	1.9674743542219123e-36	1.0	8.178771346154118e-32	1.2545318544384339e-39	1.4264551047525408e-38	8.28618329941157e-39
KU055542	0.0	1.0	0.0	0.0	0.0	0.0
KU055502	0.0	1.0	0.0	0.0	0.0	0.0
KU055521	0.0	1.0	0.0	0.0	0.0	0.0
KU055524	0.0	1.0	0.0	0.0	0.0	0.0
KU055528	0.0	1.0	0.0	0.0	0.0	0.0
n16291629	0.0462381228183261	0.9527421054589799	0.0007500715755807083	1.4213135457407292e-05	0.00016160928541408817	9.387772624178605e-05
n1632	1.0	0.0	0.0	0.0	0.0	0.0
n1633	0.0	1.0	0.0	0.0	0.0	0.0
KU055538	0.0	1.0	0.0	0.0	0.0	0.0
KU055562	0.0	0.0	1.0	0.0	0.0	0.0
n16341634	8.266830870921251e-08	0.9999998078461414	8.052341767698903e-08	1.525854097451809e-09	1.7349554346635743e-08	1.008672383453654e-08
KT119767	0.0	1.0	0.0	0.0	0.0	0.0
KF022176	1.0	0.0	0.0	0.0	0.0	0.0
KU055531	0.0	1.0	0.0	0.0	0.0	0.0
n16401640	2.3881076958455804e-06	0.999997473302294	1.0189305679869777e-07	1.930855685987676e-09	2.195433193779805e-08	1.2811765713143876e-08
KU055539	0.0	1.0	0.0	0.0	0.0	0.0
EU853592	0.0	1.0	0.0	0.0	0.0	0.0
EU853591	1.0	0.0	0.0	0.0	0.0	0.0
n1648	9.90200613026739e-07	2.4635336667290543e-07	1.0402429768916788e-06	1.8056516158638596e-08	2.0530584794142826e-07	0.9999974998406794
n1793	1.3957305953118736e-05	3.813652870141484e-06	1.5010815195235771e-05	2.8071092441090976e-07	3.19179078753923e-06	0.9999637457242695
n1798	0.8903364682763187	0.014587557555493536	0.06866248770132129	0.0010615117268790008	0.012069211918522543	0.013282762821464955
JN974825	1.0	0.0	0.0	0.0	0.0	0.0
n1875	0.05261472607426586	0.012011921092347418	0.914998448036349	0.000872130215403199	0.009915881232291514	0.009586893349343085
KF544960	0.0	0.0	1.0	0.0	0.0	0.0
n1914	0.0017938799479213542	0.0004903943932566575	0.997019149363501	3.6083068331302374e-05	0.0004102776803700718	0.0002502155466196857
n1920	0.0004740133975522231	0.00013070825729228196	0.999211189085253	9.62303438857346e-06	0.00010941768481719396	6.504854069677622e-05
n19221922	0.03917934474493571	0.18979619413380916	0.7649067760810653	0.00031562945599831164	0.0035887705805381074	0.0022132850036531895
n2013	4.9173469482080624e-14	4.236171996095293e-14	0.999999999999893	8.171687516889708e-16	9.291523418326986e-15	5.447462269050461e-15
n20212021	0.9994507488533583	6.888609841969515e-05	0.00038377064248624706	5.069201006157454e-06	5.7638586684678865e-05	3.388661804488568e-05
n2301	0.9759758377889963	0.002677030656094261	0.01758615827809054	0.00019688384221400895	0.0022386301089756294	0.0013254593256292661
n2317	4.049920619618766e-22	1.033709845634481e-22	1.0	7.61337231675734e-24	8.656715773599064e-23	5.036219382869033e-23
n23202320	0.0351204709317927	0.0013567550453999634	0.9616244138376295	9.990685078544459e-05	0.0011359804028719632	0.0006624729315203702
n2322	0.007605874110805994	0.0010466930047657312	0.9898776670880481	7.699143153459652e-05	0.0008754171847689951	0.0005173571800765757
AB614389	0.0	0.0	1.0	0.0	0.0	0.0
AB628214	0.0	0.0	1.0	0.0	0.0	0.0
AB614382	0.0	0.0	1.0	0.0	0.0	0.0
AB614387	0.0	0.0	1.0	0.0	0.0	0.0
AB614381	0.0	0.0	1.0	0.0	0.0	0.0
AB614379	0.0	0.0	1.0	0.0	0.0	0.0
AB614388	0.0	0.0	1.0	0.0	0.0	0.0
AB614390	0.0	0.0	1.0	0.0	0.0	0.0
AB614380	0.0	0.0	1.0	0.0	0.0	0.0
KT221093	1.0	0.0	0.0	0.0	0.0	0.0
KT221097	1.0	0.0	0.0	0.0	0.0	0.0
n2333	0.9998240328601911	2.7660455870306144e-05	0.00010958366139661323	2.0364918922088573e-06	2.315569506076554e-05	1.3530835588942105e-05
KT221117	1.0	0.0	0.0	0.0	0.0	0.0
n23382338	0.9999999697800512	4.80679365941838e-09	1.869449319766125e-08	3.540647346672216e-10	4.025863352866458e-09	2.3387337711789457e-09
n2372	0.9999869277256233	2.0798431915309677e-06	8.08537293065728e-06	1.5320093856073534e-07	1.7419586202177735e-06	1.0118986958228383e-06
n23742374	0.9999999807345828	3.0652794223869503e-09	1.1915710441647508e-08	2.2578822039445977e-10	2.5673063451958533e-09	1.4913327510852447e-09
AB817080	1.0	0.0	0.0	0.0	0.0	0.0
n23762376	0.9997472890930659	4.018524493773996e-05	0.00015635647483422434	2.9599892034357137e-06	3.365630483364436e-05	1.9552893125105416e-05
KJ201900	1.0	0.0	0.0	0.0	0.0	0.0
n2390	1.0	0.0	0.0	0.0	0.0	0.0
n2391	0.9993222183000535	0.00010783563433485344	0.0004192209290283208	7.94315275611303e-06	9.031696182000119e-05	5.2465022007232015e-05
n2393	0.9999344216733567	1.0434043797679607e-05	4.056032697714869e-05	7.685708116104278e-07	8.738971055523866e-06	5.076414001358923e-06
EU086191	1.0	0.0	0.0	0.0	0.0	0.0
MH258840	1.0	0.0	0.0	0.0	0.0	0.0
KC792234	0.0	0.0	1.0	0.0	0.0	0.0
JX987721	0.0	0.0	1.0	0.0	0.0	0.0
KU888644	0.0	0.0	1.0	0.0	0.0	0.0
JX987737	0.0	0.0	1.0	0.0	0.0	0.0
KX148245	0.0	0.0	1.0	0.0	0.0	0.0
n23982398	0.0	0.0	1.0	0.0	0.0	0.0
MN534894	0.0	0.0	1.0	0.0	0.0	0.0
JX944588	0.0	0.0	1.0	0.0	0.0	0.0
JX944578	0.0	0.0	1.0	0.0	0.0	0.0
n33	0.13828690883213848	0.03217733074332629	0.03829295167034934	0.002214960249244977	0.0025690546791146355	0.7864587938258263
n847	0.02528255715103189	0.0059035368205187155	0.022135188514707627	0.5509697836874071	0.0047241917099176325	0.3909847421164171
n899899	0.0637956768606831	0.002906059392634256	0.005219386567262846	0.005805318679683629	0.0008404311536379133	0.9214331273460983
n1014	0.18849144690411995	0.011000548169461454	0.03770420645501457	0.005502907808861591	0.007882074878023107	0.7494188157845194
n10261026	0.9992813787916722	0.00010200137455078317	0.0003959247388378285	7.922620971216553e-06	8.529675783196637e-05	0.00012747571613610164
n10371037	0.9999999337949705	1.0496968794924671e-08	4.080272254130552e-08	7.744287272533683e-10	8.791275419650776e-09	5.339634030692478e-09
KX148101	1.0	0.0	0.0	0.0	0.0	0.0
MK760768	1.0	0.0	0.0	0.0	0.0	0.0
n10411041	0.9985191142224741	0.00023512059812306996	0.0009144593445542321	1.7319026019055337e-05	0.0001968642919260709	0.00011712251690338619
n10621062	0.9977241851327393	0.00036078866522198087	0.0014037475160388934	2.6575821690973267e-05	0.00030202039057736956	0.0001826824737313752
n10671067	0.9975265545731464	0.0003927172719993975	0.001527395831873857	2.892762478153777e-05	0.0003288194427451312	0.0001955852554536008
JQ692989	1.0	0.0	0.0	0.0	0.0	0.0
n1073	0.9611246499682715	0.005281024639800081	0.024556164356322147	0.0003890359752559265	0.004386124073113373	0.004263000987236956
n10811081	0.9306884803958614	0.004113263252461287	0.05934639130485725	0.00030298493570994346	0.0034427495149024884	0.002106130596207761
n1086	0.9992655736185739	4.47703701947198e-06	0.0007235032069389929	3.2970194881853274e-07	3.908016463055653e-06	2.2084190555842317e-06
n1246	0.9693916708752132	0.00016534825446423392	0.030202952407366333	1.2175931345599115e-05	0.000145976186043766	8.187634556699829e-05
n1270	3.156434969258194e-07	8.438820158263598e-08	0.9999994817876535	6.21593672852941e-09	7.08711367895518e-08	4.109357428251793e-08
KF831559	0.0	0.0	1.0	0.0	0.0	0.0
AY854597	0.0	0.0	1.0	0.0	0.0	0.0
n1282	0.002056909148930338	0.0003522052730219773	0.9970834972386645	2.593730300952641e-05	0.00030767212615072316	0.00017377891022286263
KP723593	0.0	0.0	1.0	0.0	0.0	0.0
n12841284	0.0	0.0	1.0	0.0	0.0	0.0
n1451	0.2230453788691465	0.00016179169360892645	0.0027548205923914556	1.1915637962848271e-05	0.7739466139427305	7.947926415977576e-05
n1458	0.9999972004858008	2.0168131424449865e-07	1.3065590240028155e-06	1.4855358601251872e-08	1.1781080424203917e-06	9.831046002147545e-08
JN258432	1.0	0.0	0.0	0.0	0.0	0.0
KF831556	1.0	0.0	0.0	0.0	0.0	0.0
KF831530	1.0	0.0	0.0	0.0	0.0	0.0
n14631463	0.006150694790384044	0.000620522422775043	0.9872851923261328	4.5696432590302444e-05	0.005591554016974772	0.00030634001114305056
n1496	0.40223685525211544	0.0007765950977426994	0.009901671899309069	5.71724480869885e-05	0.5866373935868883	0.00039031171585761327
KY997452	1.0	0.0	0.0	0.0	0.0	0.0
KY952219	1.0	0.0	0.0	0.0	0.0	0.0
n1511	1.5579138294180019e-06	0.9999984420813959	3.511966978823645e-12	6.654839469510259e-14	7.566830375854863e-13	4.395519985264643e-13
n1558	0.982295911186669	0.01639810045452339	0.0009605919626599393	1.820231211684824e-05	0.00020696789005244837	0.00012022619397835256
n1559	0.991749506748051	0.008079788343024133	0.00012555836535145951	2.3792126562041686e-06	2.7052641460030158e-05	1.5714689457268945e-05
KU055547	0.0	1.0	0.0	0.0	0.0	0.0
KU055546	0.0	1.0	0.0	0.0	0.0	0.0
n1560	0.9999999999999835	1.331385902516443e-14	2.3269946016425196e-15	4.409435352084802e-17	5.013712133253356e-16	2.9124301804077763e-16
n15611561	0.9917133656726912	0.00739289949118725	0.0006573676547855346	1.2456497078525264e-05	0.00014163557361220942	8.227511064551126e-05
n15641564	1.9674743542219123e-36	1.0	8.178771346154118e-32	1.2545318544384339e-39	1.4264551047525408e-38	8.28618329941157e-39
n16121612	2.996352000850578e-08	0.9999999260308268	3.2367422346939484e-08	6.133321398457414e-10	6.973842557491876e-09	4.051056170495999e-09
n1630	0.9999999729979199	2.3959424164818486e-08	2.237960943520519e-09	4.240724975602819e-11	4.821881389862092e-10	2.800997046220327e-10
n16311631	0.0	1.0	0.0	0.0	0.0	0.0
EU888648	1.0	0.0	0.0	0.0	0.0	0.0
EU888647	1.0	0.0	0.0	0.0	0.0	0.0
KU055555	0.0	1.0	0.0	0.0	0.0	0.0
KU055525	0.0	1.0	0.0	0.0	0.0	0.0
n1635	0.0	1.0	0.0	0.0	0.0	0.0
n1638	0.0	1.0	0.0	0.0	0.0	0.0
n1641	2.9674507822301267e-15	0.9999999999999969	1.1768807754673005e-16	2.230078284712268e-18	2.5356920746391842e-17	1.472977917534653e-17
MK471247	0.0	1.0	0.0	0.0	0.0	0.0
EU853595	1.0	0.0	0.0	0.0	0.0	0.0
n16481648	3.906768377856239e-07	1.0616486061020921e-07	4.1957107909821573e-07	7.812611958338496e-09	8.88323039054561e-08	0.9999989869423066
n17771777	8.829448034195556e-08	2.4524245674888632e-08	9.53660660133713e-08	1.8064174382610356e-09	2.0539718874876727e-08	0.9999997694690717
n17931793	6.422125597614654e-06	1.7828279559420647e-06	6.935509730671608e-06	1.3131734304535884e-07	1.4931327594522157e-06	0.9999832350866134
n1797	6.338186564527557e-06	1.7608818294895971e-06	6.846244167565854e-06	1.2970509536405853e-07	1.4748010350348822e-06	0.9999834501813081
n17981798	0.9289987420831117	0.010008603450751042	0.04429055361862031	0.0007313757485700574	0.0083157686140755	0.0076549564848714495
n18721872	0.9791635330283848	0.0032012955260129904	0.012920633268421725	0.0002352890270830739	0.0026753098055856887	0.0018039393445118267
n18751875	0.00019691662874831862	5.338310521033964e-05	0.9996732466824723	3.9257007428678555e-06	4.463654735318207e-05	2.7891335473101207e-05
n19091909	0.008165361258197595	0.0021994873158278096	0.9864652523880418	0.00016167629867469883	0.0018383109379349332	0.0011699118013233367
n19141914	0.00043701122717697234	0.00012101872896506766	0.9992722389761404	8.912183187148097e-06	0.00010133514696570922	5.9483737564603806e-05
n1918	0.0001539650822417554	4.267754780630037e-05	0.9997435578102987	3.1431026313897994e-06	3.573836457197984e-05	2.0918092449765103e-05
n19201920	0.00010773306703858895	2.9828417705198873e-05	0.9998205961283001	2.1966280245090358e-06	2.4976552637967692e-05	1.4669206293688403e-05
KP860230	0.0	0.0	1.0	0.0	0.0	0.0
n1923	2.49576526930702e-05	0.9981017993039591	0.001872853213131937	2.046245927637031e-08	2.3266588687433913e-07	1.3670186962151072e-07
n2008	0.0007163458022667761	0.0017266858322934602	0.9973564317379257	1.0510419061908991e-05	0.00011950727205851206	7.051893639383391e-05
n20132013	4.9173469482080624e-14	4.236171996095293e-14	0.999999999999893	8.171687516889708e-16	9.291523418326986e-15	5.447462269050461e-15
n2015	3.188634078602001e-07	8.860867580557439e-08	0.9999994686771153	6.52690926092145e-09	7.42136839333904e-08	4.3110207859848526e-08
KU055595	0.0	0.0	1.0	0.0	0.0	0.0
KU055597	0.0	0.0	1.0	0.0	0.0	0.0
KU055591	0.0	0.0	1.0	0.0	0.0	0.0
n2022	0.9999999999970106	4.040076960129205e-13	1.737321065138213e-12	2.9752124215501706e-14	3.3829358353408656e-13	4.801323570431031e-13
n22992299	0.9998804344991715	1.895345116847784e-05	7.41191027814216e-05	1.3960911298682352e-06	1.5874137836724074e-05	9.222717912004847e-06
KU845609	1.0	0.0	0.0	0.0	0.0	0.0
n23012301	0.9931584712869694	0.000886999340623937	0.004711365030007473	6.528245890078706e-05	0.0007422850548620738	0.00043559682863627283
KP319235	1.0	0.0	0.0	0.0	0.0	0.0
n23172317	0.0	0.0	1.0	0.0	0.0	0.0
n2318	4.049920619618766e-22	1.033709845634481e-22	1.0	7.61337231675734e-24	8.656715773599064e-23	5.036219382869033e-23
n23192319	9.194659208606853e-11	2.5550958672852688e-11	0.9999999998467892	1.8820819469696266e-12	2.140005769429447e-11	1.2431143240867894e-11
JX462617	0.0	0.0	1.0	0.0	0.0	0.0
JX462625	0.0	0.0	1.0	0.0	0.0	0.0
JX448340	0.0	0.0	1.0	0.0	0.0	0.0
JX462616	0.0	0.0	1.0	0.0	0.0	0.0
JX462623	0.0	0.0	1.0	0.0	0.0	0.0
n2321	1.0	5.363358191342507e-30	1.1819816438089906e-28	3.9506139362692345e-31	4.492012798010632e-30	2.6096423228100058e-30
n23212321	6.859690300798037e-10	9.880993345110311e-11	0.9999999990770899	7.277987560811124e-12	8.275373368783443e-11	4.809936117594998e-11
JX462633	0.0	0.0	1.0	0.0	0.0	0.0
n23222322	0.0016539920949090788	0.0003984288365319764	0.9973902954862505	2.9342052499733694e-05	0.0003336309574685908	0.00019431057233995194
n2325	0.003580289511209464	0.0008853421613329065	0.994296205299806	6.520316262430213e-05	0.0007413864130881631	0.00043157345193907127
GU186396	1.0	0.0	0.0	0.0	0.0	0.0
GU186387	1.0	0.0	0.0	0.0	0.0	0.0
n2339	0.9999999999960429	6.296037937708863e-13	2.44743489256296e-12	4.637657414071335e-14	5.273210148035122e-13	3.0631708218397383e-13
n23702370	0.9999055915725873	1.5021255988628738e-05	5.8391545728111766e-05	1.1064647348230997e-06	1.2580966094483243e-05	7.308194866572788e-06
AB817081	1.0	0.0	0.0	0.0	0.0	0.0
n23722372	0.9999999971032998	4.6089182092919084e-10	1.7916070543084561e-09	3.394926136348127e-11	3.8601727890123475e-10	2.2423472922477195e-10
AB635373	1.0	0.0	0.0	0.0	0.0	0.0
AB817083	1.0	0.0	0.0	0.0	0.0	0.0
AB817088	1.0	0.0	0.0	0.0	0.0	0.0
AB817098	1.0	0.0	0.0	0.0	0.0	0.0
n2377	0.9999994435985788	8.852053976819793e-08	3.441528707219335e-07	6.5203987599713475e-09	7.413965388221774e-08	4.306795810141806e-08
