node	Caribbean	Central America	Central Asia	Eastern Africa	Eastern Asia	Eastern Europe	Middle Africa	Northern Africa	Northern America	Northern Europe	South America	South-Eastern Asia	Southern Africa	Southern Asia	Southern Europe	Western Africa	Western Asia	Western Europe
n1640	1.1361606458411434e-14	3.845677615078662e-14	1.6180104736131556e-14	1.0402640170906671e-13	5.4311008899906734e-14	1.821436132531183e-13	1.14046409521633e-13	1.2326650087720645e-14	2.6723408624713583e-14	6.71451937179708e-14	3.4503705689601983e-14	7.050904747078857e-14	1.3425714021512577e-14	4.817351032980714e-14	3.8720946968022625e-14	0.9999999999990954	3.24260250898522e-14	4.014779827316548e-14
n1644	1.6529056076269785e-08	5.594713875067898e-08	2.353908845283109e-08	1.513393584662102e-07	7.90058386801016e-08	2.6498559107626615e-07	1.659103022705549e-07	1.7932886954243498e-08	3.886598849627723e-08	9.768395628727946e-08	5.019656493619528e-08	1.0257746928473803e-07	1.9529472019128053e-08	7.00813346524282e-08	5.633188477291569e-08	0.9999986839624505	4.7173926451254135e-08	5.840769203417319e-08
n16471647	9.925099177427361e-06	3.3596063105209516e-05	1.4134369246589756e-05	9.087379836343283e-05	0.0005235542244969216	0.0001591142425207234	9.962053518597782e-05	1.0768612267600075e-05	2.338791264818062e-05	5.865567713933161e-05	3.014124464051688e-05	0.9987725426470224	1.1737433815034827e-05	4.2150676490445884e-05	3.38252546029572e-05	2.257427447233303e-05	2.8326233148005045e-05	3.5071701656851385e-05
n17971797	4.0020732693067086e-05	0.00013604450316168976	5.699356294103852e-05	0.0003664275454204112	0.9932365433498572	0.0006415917744468968	0.00040298830795853407	4.3598994673704166e-05	0.0001101026417876037	0.0002365162669209797	0.00012154611080616903	0.0038820903608417123	5.068709865621368e-05	0.0001875613529400753	0.0001363924912726322	9.525726647644254e-05	0.00011421912428286579	0.00014141851486249263
n18741874	4.3100881376040543e-07	1.4606751314322946e-06	6.138008766961356e-07	3.946297013891813e-06	0.9999584735960394	6.909716464631388e-06	4.33000814226021e-06	4.6817022571397546e-07	1.0630294382717848e-06	2.547191323959124e-06	1.308943050689078e-06	1.0829514284093338e-05	5.197858694752326e-07	1.8832295448596923e-06	1.4688997250763892e-06	9.930069035612506e-07	1.2300990170161745e-06	1.5230281354025998e-06
n19131913	1.9166815126393096e-06	6.487510022445171e-06	2.7295530690051046e-06	1.7549057226203432e-05	0.9998518592784753	3.072728301496684e-05	1.9237327367114708e-05	2.079459391101438e-06	4.506121780159614e-06	1.1327267081402162e-05	5.820708778928494e-06	1.2235156917864743e-05	2.2644531383635704e-06	8.128295949214717e-06	6.532150523526083e-06	4.356629026818326e-06	5.470209086697567e-06	6.77285763824045e-06
n1922	1.6419280835517401e-06	5.560108801945633e-06	2.3382752455006172e-06	1.5033423291431271e-05	0.0009974620288835817	2.632256997679152e-05	1.6485453807629098e-05	1.7821628890230482e-06	3.930764152994096e-06	9.703522186148661e-06	4.9863560276757e-06	0.99888592195525	1.9548554439683234e-06	7.041758029437986e-06	5.595775400591692e-06	3.7510224111184764e-06	4.686062582005927e-06	5.8019775365287505e-06
EU004769	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EU086218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
EU086217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n2021	2.5692844352236235e-05	8.70079942446922e-05	3.65892644520689e-05	0.00023524257984079716	0.9918693531984452	0.0004118948286470041	0.00025797191474558523	2.7888331250123764e-05	6.16063610604377e-05	0.00015184044418948796	7.80264100250961e-05	0.006305576024135816	3.061033267083951e-05	0.00011029827138793665	8.75625341366129e-05	5.8722112181634714e-05	7.332737485286417e-05	9.07891793816033e-05
n23162316	1.5469016183479632e-06	5.236381782338984e-06	2.2029480955313524e-06	1.4163367162783556e-05	0.00032691946510103446	2.4799155432336365e-05	1.552701974316589e-05	1.678425360308028e-06	3.6501683143899416e-06	9.141930131412158e-06	4.697743097750716e-06	0.9995633583366872	1.830427676560402e-06	6.575055450537963e-06	5.27192115377781e-06	3.519706637196981e-06	4.414857218768979e-06	5.4661893367720465e-06
n23262326	2.15172551555283e-31	7.283280390291893e-31	3.0642800458563625e-31	1.9701110243578184e-30	7.025113209611632e-30	3.449539112502947e-30	2.1596868127885354e-30	2.3345271729782984e-31	5.064263271610645e-31	1.2716337965901216e-30	6.534509315517146e-31	1.0	2.54332520110702e-31	9.131260669983433e-31	7.333192652278647e-31	4.892372980274447e-31	6.1410246605034765e-31	7.60341785195049e-31
AB614391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
n2329	4.730040608689315e-08	1.600993272807292e-07	6.73606794845838e-08	4.330805772575595e-07	0.9999963490131188	7.582965441960544e-07	4.7474133103379824e-07	5.1317093556368736e-08	1.1116845813286188e-07	2.7953748573648166e-07	1.4364507193981533e-07	2.97166126524593e-07	5.587539524280557e-08	2.0055351254594705e-07	1.6120225055614327e-07	1.075047729351992e-07	1.349953603009e-07	1.671424885007766e-07
n23322332	2.8902044438289807e-09	9.782724275692602e-09	4.115950580545206e-09	2.6462593130980952e-08	0.9999997760226191	4.633431750347993e-08	2.900853091780001e-08	3.1356825169031062e-09	6.796828797977737e-09	1.708062478832091e-08	8.777170457366924e-09	1.9037195857933788e-08	3.415031807605773e-09	1.2259004342180296e-08	9.849967398023106e-09	6.569975849349368e-09	8.248643551680854e-09	1.0212934729533103e-08
n2338	1.5440598257613385e-12	5.226217272053454e-12	2.1989011885618064e-12	1.4137348424524913e-11	7.379453198866238e-12	2.4753597857218553e-11	1.5497274095898843e-11	1.6751745206468283e-12	3.6285196001256787e-12	9.125135208762474e-12	4.68910507153235e-12	9.58223996881731e-12	1.8238878722230862e-12	0.9999999998801047	5.262236412274345e-12	3.509237588592587e-12	4.4067467873854805e-12	5.456147702198224e-12
n2374	8.377050125616883e-09	2.8353984480383733e-08	1.1929787419558833e-08	7.669992733364528e-08	4.003375116048214e-08	1.3429669409221338e-07	8.407793511976581e-08	9.088384865589479e-09	1.9685319434353453e-08	4.950696452626723e-08	2.5439990768206005e-08	5.198674681246529e-08	9.895077624599157e-09	0.9999993495307642	2.854942371949018e-08	1.9038638432021528e-08	2.3908101302716827e-08	2.960145847109049e-08
n2376	1.0973934987297485e-07	3.7143716666175173e-07	1.562802055526367e-07	1.0047689860689384e-06	5.244414028943626e-07	1.7592865840412347e-06	1.1014208661627458e-06	1.1905783220722332e-07	2.578780758499965e-07	6.485411952638679e-07	3.332638583933972e-07	6.810262900102283e-07	1.2962546743241431e-07	0.9999914788540064	3.7399742764700974e-07	2.494060958425459e-07	3.1319610773718674e-07	3.8777908204239516e-07
n23882388	4.5808259386055355e-09	1.5504821215402227e-08	6.523570807701088e-09	4.1941854394312325e-08	2.1891637206677785e-08	7.343751923948581e-08	4.59763727596216e-08	4.969805309452063e-09	1.2602766862504564e-06	2.7071914795849848e-08	1.3911361135150061e-08	2.842793258305216e-08	5.410927441123653e-09	0.9999983947915173	1.5611693704431333e-08	1.0410904193144491e-08	1.3073677362350408e-08	1.6186978322066094e-08
n2394	1.7742736343697039e-07	6.005422563368115e-07	2.526749507880002e-07	1.6245176617888141e-06	8.47920255131515e-07	2.844427094731593e-06	1.7807851029599989e-06	1.9249355105730248e-07	4.16938212585144e-07	1.0485660293125258e-06	5.388233827383342e-07	1.1010881371027906e-06	2.095793598364237e-07	0.9999862229517199	6.046817080344729e-07	4.0324152874576554e-07	5.063777004227029e-07	6.269639851392694e-07
KF150735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
KX434508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n23972397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n2398	1.1158165221718647e-08	3.7767284486696676e-08	1.5890383499302664e-08	1.0216370307664578e-07	5.3324545363040015e-08	1.7888214573752294e-07	1.1199114950453358e-07	1.2105657226099726e-08	2.6220664374590827e-08	6.594288938470797e-08	3.388586863568793e-08	6.924593287381256e-08	1.3180160213789e-08	0.9999991335802163	3.802760901195537e-08	2.53593101691616e-08	3.1845403868149185e-08	3.9428911069509625e-08
n2399	1.884411026808226e-09	6.378206983421293e-09	2.683596567293459e-09	1.7253590065369187e-08	9.005545202544573e-09	3.020993875147012e-08	1.8913266907044997e-08	2.0444251819484498e-09	4.4281929955242294e-09	1.1136553853340326e-08	5.722706488139816e-09	1.1694377783100804e-08	2.2258891805634636e-09	0.9999998536774674	6.422171057818692e-09	4.282725946914919e-09	5.378109125458763e-09	6.658825471575219e-09
JX944576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
EU086156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX944597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
JX944569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
n3	0.00030809488213308996	0.004530439497963435	1.8923390705515248e-05	0.00031462855574666425	7.224561265020461e-05	0.00021664660766672892	0.00013425443821261416	6.901713037822257e-05	0.9589991524605599	7.852087829643149e-05	0.03417188799061605	8.258488822989233e-05	2.6431037324896546e-05	6.489297671642297e-05	6.13777884532331e-05	3.204163632170728e-05	0.0006956930033099197	0.00012316722471508872
n899	1.3066773423244936e-05	0.008593721019117715	1.4703749529290627e-06	1.7282989223655133e-05	2.0999479410855147e-05	1.6706579607075753e-05	1.125318784169763e-05	6.141418048768084e-05	0.9897844937821619	6.104818001668993e-06	0.0013880211345329802	6.661375689196077e-06	2.1778996537330002e-05	1.1221817947675872e-05	4.171710234915695e-06	5.23169414808392e-06	2.963569078838709e-05	6.764395893001485e-06
n1026	1.4646460885800615e-08	6.293135700775005e-08	2.0851750090976123e-08	1.340646021987718e-07	7.423683860759224e-08	2.347341341865807e-07	1.471897363035245e-07	0.9999983933018418	4.315786426898857e-07	8.653277511351027e-08	4.4977208035190255e-08	9.093398040572001e-08	2.2773756739063442e-08	6.376912769241016e-08	4.99010002220062e-08	3.403788279111345e-08	4.1798172641347086e-08	5.1740732496033254e-08
n1038	1.4289490417783403e-08	5.335425329258583e-08	2.0347351863701602e-08	1.308198741692531e-07	6.987319131218295e-08	2.2905561417032193e-07	1.4348938374817225e-07	0.9999986873068774	1.8190083556785964e-07	8.443902726912917e-08	4.358121213965502e-08	8.869348863949108e-08	1.8922907894149496e-08	6.120687471382494e-08	4.8693763230303904e-08	3.275625878630111e-08	4.078115025318568e-08	5.048844508058863e-08
FJ228545	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FJ228544	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1041	8.52091053573374e-08	2.8841915292982854e-07	1.213465936648218e-07	7.801711470054335e-07	4.07257382166206e-07	1.3660299102997694e-06	8.552206403026333e-07	9.244769471609629e-08	2.0046981218835151e-07	5.035715567730105e-07	2.587689024632849e-07	5.287958966186454e-07	0.9999931226757575	3.612705103749213e-07	2.903970706645639e-07	1.9366399289233566e-07	2.4318678835141924e-07	3.010980858788291e-07
n1067	3.26011839661578e-07	1.103474948707814e-06	4.642746385890078e-07	2.9849511454747013e-06	1.558071764593143e-06	5.226459368400694e-06	3.2720866477154137e-06	3.53699819356518e-07	7.664645785523023e-07	1.926675424526654e-06	9.900549654104583e-07	2.0231826580279173e-06	0.9999736879498609	1.3821874893556453e-06	1.1110653454610007e-06	7.409440507543793e-07	9.304377986229235e-07	1.1520076558139352e-06
n10721072	5.7955877710188616e-09	1.969736385690624e-08	8.253502687350499e-09	2.3253084487046383e-07	2.806406690243444e-08	9.291185602196101e-08	5.818846674241678e-08	6.31258285650884e-09	1.5522713986636796e-08	3.425097005305205e-08	1.760159971416777e-08	3.597233816660097e-08	0.9999993501724833	2.4716710089833587e-08	1.975163042317178e-08	1.3237209533430786e-08	1.6540601035127023e-08	2.0479472152085268e-08
HQ266631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
n10851085	4.418438225193117e-08	1.5196726424054815e-07	6.292269561159125e-08	4.045477448012236e-07	4.2112727494253985e-07	7.084166459888041e-07	4.4439577476201864e-07	4.86785566095307e-08	1.0629721648597423e-06	5.47821189259638e-06	1.3421697727562435e-07	2.744723207102381e-07	6.627676044414163e-08	0.9999901613190373	1.5058163574008674e-07	1.0347627058375553e-07	1.2610203024279448e-07	1.5613057104382018e-07
DQ146162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n12691269	2.638862260250336e-11	8.936005849280922e-11	3.758012531941006e-11	2.4161310019446485e-10	1.2975398721941845e-10	4.230505457567062e-10	2.648708160609021e-10	2.8642284267732167e-11	7.865438077740348e-11	1.6367574196100764e-10	8.013935373386992e-11	1.637686067291484e-10	3.141498245658165e-11	0.999999997790633	2.2186665102776969e-10	6.00268339510614e-11	7.531312624134591e-11	9.324780874432293e-11
n12811281	2.518267166958355e-07	8.547007457508305e-07	3.5862691034680477e-07	2.305712527268059e-06	1.4066596414761295e-06	4.037232690792661e-06	2.5284093934573e-06	2.739287898107893e-07	1.5199222194385245e-06	1.918960916054486e-06	7.647980950886797e-07	1.5630613790480309e-06	3.1109129288858303e-07	0.999978862965512	8.582376019106202e-07	5.752889592383147e-07	7.187132651976111e-07	8.898633437498923e-07
n1284	2.122362327900516e-09	7.2961871525548405e-09	3.022443221582035e-09	1.943213905637658e-08	1.9929325000362613e-08	3.4030447796612166e-06	2.13448785358576e-08	2.3371787995366403e-09	0.9999964285390622	1.2568258259948307e-08	6.446958103549725e-09	1.318367827434691e-08	3.1634814028495143e-09	3.1813325974360954e-08	7.233072858248168e-09	4.9660447093784594e-09	6.0572129174212e-09	7.499611615843159e-09
n14571457	4.808029790324353e-11	1.6273928332585524e-10	6.84713262005803e-11	4.402212344757742e-10	2.2984852286414214e-10	7.963373630822445e-10	4.825678229056033e-10	5.216328315884018e-11	0.9999999961499657	2.8414670835120893e-10	1.460135034559903e-10	2.983793555260321e-10	5.679800813998128e-11	2.040141210358834e-10	1.6386016243690612e-10	1.0927381143789698e-10	1.372211715479064e-10	1.6989834336879564e-10
n14601460	8.58327101828327e-09	2.9063343591088483e-08	1.2223465255597448e-08	7.858806492155965e-08	4.200667671340394e-08	1.376217657537841e-07	8.615208620622658e-08	9.315607544365152e-09	0.9999993138858849	5.0728263619927324e-08	2.6066420240812276e-08	5.3267790338778494e-08	1.02049073042568e-08	3.8691709204768173e-08	2.92522303689637e-08	1.9521694667466025e-08	2.449665480532093e-08	3.033016355876979e-08
KF831561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n1463	7.085620274381933e-07	2.422005046009472e-06	1.0090613973260408e-06	6.487538867926647e-06	0.9998822880737152	3.479747563887702e-05	7.120760808539598e-06	7.760185359398207e-07	5.536233084467161e-06	4.18874625248979e-06	2.1521513326644283e-06	4.399888506581578e-06	9.752845551473462e-07	3.8556982046922035e-05	2.4148060946954865e-06	1.6403866422052175e-06	2.0222341026601005e-06	2.5037913448438744e-06
JQ685983	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n15031503	5.336663051124409e-09	1.8075036865616456e-08	7.599958990275936e-09	4.886225493460605e-08	0.999999562395694	9.173668710100223e-08	5.3567073056895474e-08	5.793486342792737e-09	1.448564254249612e-08	3.153942033693718e-08	1.6206910272180004e-08	3.311988110033984e-08	6.373227776951116e-09	4.048798786068985e-08	1.818762085417791e-08	1.214379189574633e-08	1.5230835526651916e-08	1.8857827659706383e-08
KY175230	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n15101510	8.936904539120705e-13	3.024893514773781e-12	1.2727078117365728e-12	8.182593138000028e-12	4.270920550402522e-12	1.43272001125924e-11	0.04192360674152882	9.695778908383535e-13	2.1000905598098476e-12	5.281561043009541e-12	2.714019439619688e-12	5.546111565108963e-12	1.0556380130664872e-12	3.7888890099675416e-12	3.0457436759347953e-12	0.9580763931962891	2.5505925815244273e-12	3.1579781022046265e-12
n15591559	2.8909165456639353e-09	9.78494810200271e-09	4.116964721553356e-09	2.646911331046609e-08	1.381560565091289e-08	4.634573377977105e-08	1.7873559411458487e-07	3.1363977926375253e-09	6.7933886075025586e-09	1.7084833053025553e-08	8.779330325064777e-09	1.7940603055031387e-08	3.4147857182137046e-09	1.2256326428178457e-08	9.852394358771467e-09	0.9999996201169377	8.250675905621943e-09	1.021545111793931e-08
n1564	1.876689514000045e-63	6.352071811246916e-63	2.672600332941072e-63	1.7182892210820511e-62	8.968644320971896e-63	3.008615130505566e-62	1.4482907438816577e-60	2.0360479994144502e-63	4.4100481531034173e-63	1.1090921004670054e-62	5.699257277318245e-63	1.164645920994056e-62	2.2167684367788733e-63	7.956410683712986e-63	6.395855739463951e-63	1.0	5.356071927679061e-63	6.631542277175637e-63
KU055542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU055502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU055521	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU055524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU055528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n16291629	2.271042039502482e-09	7.686845380304214e-09	3.234199192577869e-09	2.0793567758497025e-08	1.085324350841055e-08	3.6408214523978114e-08	2.2793766328868814e-08	2.463886842507009e-09	5.3367403975336535e-09	1.3421478444093786e-08	6.896853621321689e-09	1.4093753004748517e-08	2.6825824262944785e-09	9.628307191842294e-09	7.73982971320549e-09	0.9999998191890963	6.481554046962056e-09	8.02503931707053e-09
n1632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n1633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU055538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
